RECLOC,CREATION_DTZ,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,OD_BROKEN_IND,PAX_CNT,CVM,CONN_TIME_MINS
283,2027-09-10,C,2,FNX,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,2,5.546178914,55
283,2027-09-10,Y,10,VUY,FNX,AZ20271028VUYTPH4376,2027-10-28,VUY,TPH,4376,2027-10-29 0:26,2027-10-29 2:50,2027-10-29 6:26,2027-10-29 7:50,0,2,5.546178914,
284,2027-09-20,Y,14,TPH,TZJ,AZ20271020TPHTZJ3518,2027-10-20,TPH,TZJ,3518,2027-10-20 15:35,2027-10-20 17:15,2027-10-20 20:35,2027-10-20 22:15,0,1,0.155000001,
284,2027-09-20,Y,11,TZJ,TPH,AZ20271025TZJTPH6737,2027-10-25,TZJ,TPH,6737,2027-10-25 21:23,2027-10-25 23:13,2027-10-26 2:23,2027-10-26 4:13,0,1,0.155000001,
285,2027-10-14,Y,18,KHR,TPH,AZ20271020KHRTPH1536,2027-10-20,KHR,TPH,1536,2027-10-20 19:55,2027-10-20 23:04,2027-10-21 1:55,2027-10-21 4:04,0,2,0.431799978,
285,2027-10-14,Y,18,TPH,KHR,AZ20271025TPHKHR19705,2027-10-25,TPH,KHR,19705,2027-10-25 17:40,2027-10-25 18:55,2027-10-25 22:40,2027-10-26 0:55,0,2,0.431799978,
286,2027-09-03,Y,4,DFP,HHO,AZ20271004DFPTPH14667,2027-10-04,DFP,TPH,14667,2027-10-05 0:47,2027-10-05 2:47,2027-10-05 5:47,2027-10-05 7:47,0,1,1.742999971,
286,2027-09-03,Y,10,HHO,DFP,AZ20271022HHOTPH19626,2027-10-22,HHO,TPH,19626,2027-10-22 14:27,2027-10-22 20:01,2027-10-22 19:27,2027-10-23 1:01,0,1,1.742999971,
286,2027-09-03,Y,10,HHO,DFP,AZ20271022TPHDFP4417,2027-10-22,TPH,DFP,4417,2027-10-22 21:43,2027-10-22 23:37,2027-10-23 2:43,2027-10-23 4:37,0,1,1.742999971,102
286,2027-09-03,Y,4,DFP,HHO,AZ20271004TPHHHO8010,2027-10-04,TPH,HHO,8010,2027-10-05 3:56,2027-10-05 9:07,2027-10-05 8:56,2027-10-05 14:07,0,1,1.742999971,69
287,2027-10-14,Y,16,NWY,TPH,AZ20271022NWYTPH14133,2027-10-22,NWY,TPH,14133,2027-10-22 8:45,2027-10-22 12:26,2027-10-22 13:45,2027-10-22 17:26,0,1,2.442999989,
287,2027-10-14,Y,19,TPH,NWY,AZ20271026TPHNWY4086,2027-10-26,TPH,NWY,4086,2027-10-26 21:35,2027-10-27 1:17,2027-10-27 2:35,2027-10-27 6:17,0,1,2.442999989,
288,2027-10-17,Y,22,TPH,QXG,AZ20271021TPHQXG5430,2027-10-21,TPH,QXG,5430,2027-10-22 3:40,2027-10-22 5:08,2027-10-22 8:40,2027-10-22 11:08,0,2,0.181100011,
289,2027-07-16,Y,7,OLT,TZJ,AZ20270920OLTTPH9791,2027-09-20,OLT,TPH,9791,2027-09-20 7:15,2027-09-20 16:53,2027-09-20 15:15,2027-09-20 21:53,0,1,1.893999994,
289,2027-07-16,Y,10,TZJ,OLT,AZ20271021TPHOLT8798,2027-10-21,TPH,OLT,8798,2027-10-21 14:03,2027-10-21 18:15,2027-10-21 19:03,2027-10-22 2:15,0,1,1.893999994,79
289,2027-07-16,Y,7,OLT,TZJ,AZ20270920TPHTZJ14583,2027-09-20,TPH,TZJ,14583,2027-09-20 18:04,2027-09-20 19:46,2027-09-20 23:04,2027-09-21 0:46,0,1,1.893999994,71
289,2027-07-16,Y,10,TZJ,OLT,AZ20271021TZJTPH2996,2027-10-21,TZJ,TPH,2996,2027-10-21 10:54,2027-10-21 12:44,2027-10-21 15:54,2027-10-21 17:44,0,1,1.893999994,
290,2027-09-30,Y,4,QHP,CHC,AZ20271021QHPTPH5747,2027-10-21,QHP,TPH,5747,2027-10-21 11:17,2027-10-21 14:26,2027-10-21 16:17,2027-10-21 19:26,0,1,4.965709855,
290,2027-09-30,Y,4,QHP,CHC,AZ20271021TPHCHC5640,2027-10-21,TPH,CHC,5640,2027-10-21 21:59,2027-10-22 6:59,2027-10-22 2:59,2027-10-22 9:59,0,1,4.965709855,453
291,2027-09-17,Y,20,BPJ,EYF,AZ20271021BPJTPH3490,2027-10-21,BPJ,TPH,3490,2027-10-21 10:50,2027-10-21 16:16,2027-10-21 13:50,2027-10-21 21:16,0,1,1.403250009,
291,2027-09-17,Y,20,BPJ,EYF,AZ20271021TPHEYF8525,2027-10-21,TPH,EYF,8525,2027-10-21 18:57,2027-10-21 20:18,2027-10-21 23:57,2027-10-22 1:18,0,1,1.403250009,161
292,2027-09-10,Y,16,RCV,OLT,AZ20271006RCVTPH14682,2027-10-06,RCV,TPH,14682,2027-10-06 7:47,2027-10-06 12:37,2027-10-06 10:47,2027-10-06 17:37,0,3,5.549254163,
292,2027-09-10,Y,11,RHP,RCV,AZ20271021RHPTPH12951,2027-10-21,RHP,TPH,12951,2027-10-21 16:53,2027-10-21 20:21,2027-10-21 21:53,2027-10-22 1:21,0,3,5.549254163,
292,2027-09-10,Y,16,RCV,OLT,AZ20271006TPHOLT8798,2027-10-06,TPH,OLT,8798,2027-10-06 14:12,2027-10-06 18:22,2027-10-06 19:12,2027-10-07 2:22,0,3,5.549254163,95
292,2027-09-10,Y,11,RHP,RCV,AZ20271021TPHRCV14023,2027-10-21,TPH,RCV,14023,2027-10-21 21:41,2027-10-22 6:23,2027-10-22 2:41,2027-10-22 9:23,0,3,5.549254163,80
293,2027-04-15,Y,21,GIW,KHR,AZ20270919GIWTPH14598,2027-09-19,GIW,TPH,14598,2027-09-19 7:15,2027-09-19 12:34,2027-09-19 12:15,2027-09-19 17:34,0,1,7.646227246,
293,2027-04-15,Y,14,KHR,GIW,AZ20271021KHRTPH1536,2027-10-21,KHR,TPH,1536,2027-10-21 19:55,2027-10-21 23:04,2027-10-22 1:55,2027-10-22 4:04,0,1,7.646227246,
293,2027-04-15,Y,14,KHR,GIW,AZ20271021TPHGIW15865,2027-10-21,TPH,GIW,15865,2027-10-22 4:42,2027-10-22 9:33,2027-10-22 9:42,2027-10-22 14:33,0,1,7.646227246,338
293,2027-04-15,Y,21,GIW,KHR,AZ20270919TPHKHR19705,2027-09-19,TPH,KHR,19705,2027-09-19 17:51,2027-09-19 19:05,2027-09-19 22:51,2027-09-20 1:05,0,1,7.646227246,317
294,2027-08-13,Y,4,HIP,NMK,AZ20271224HIPTPH12956,2027-12-24,HIP,TPH,12956,2027-12-24 11:21,2027-12-24 12:48,2027-12-24 16:21,2027-12-24 17:48,0,1,2.502462833,
294,2027-08-13,Y,11,NMK,HIP,AZ20271021NMKTPH16390,2027-10-21,NMK,TPH,16390,2027-10-21 13:49,2027-10-21 19:49,2027-10-21 18:49,2027-10-22 0:49,0,1,2.502462833,
294,2027-08-13,Y,11,NMK,HIP,AZ20271021TPHHIP18790,2027-10-21,TPH,HIP,18790,2027-10-22 0:52,2027-10-22 2:18,2027-10-22 5:52,2027-10-22 7:18,0,1,2.502462833,303
294,2027-08-13,Y,4,HIP,NMK,AZ20271224TPHNMK13145,2027-12-24,TPH,NMK,13145,2027-12-24 13:43,2027-12-24 20:20,2027-12-24 18:43,2027-12-25 0:20,0,1,2.502462833,55
295,2027-09-20,Y,21,JDP,KHL,AZ20271024JDPTPH1125,2027-10-24,JDP,TPH,1125,2027-10-24 22:50,2027-10-25 1:33,2027-10-25 4:50,2027-10-25 6:33,0,7,6.055468432,
295,2027-09-20,Y,12,KHL,JDP,AZ20271021KHLTPH9926,2027-10-21,KHL,TPH,9926,2027-10-21 7:55,2027-10-21 12:46,2027-10-21 10:55,2027-10-21 17:46,0,7,6.055468432,
295,2027-09-20,Y,12,KHL,JDP,AZ20271021TPHJDP12048,2027-10-21,TPH,JDP,12048,2027-10-21 13:56,2027-10-21 16:49,2027-10-21 18:56,2027-10-21 22:49,0,7,6.055468432,70
295,2027-09-20,Y,21,JDP,KHL,AZ20271024TPHKHL1856,2027-10-24,TPH,KHL,1856,2027-10-25 3:45,2027-10-25 12:47,2027-10-25 8:45,2027-10-25 15:47,0,7,6.055468432,132
296,2027-10-17,Y,11,LIZ,LME,AZ20271030LIZTPH376,2027-10-30,LIZ,TPH,376,2027-10-30 18:19,2027-10-30 20:06,2027-10-30 22:19,2027-10-31 1:06,0,4,5.442447893,
296,2027-10-17,Y,11,LME,LIZ,AZ20271020LMETPH2929,2027-10-20,LME,TPH,2929,2027-10-20 7:54,2027-10-20 12:49,2027-10-20 10:54,2027-10-20 17:49,0,4,5.442447893,
296,2027-10-17,Y,11,LME,LIZ,AZ20271020TPHLIZ18249,2027-10-20,TPH,LIZ,18249,2027-10-20 15:51,2027-10-20 19:30,2027-10-20 20:51,2027-10-20 23:30,0,4,5.442447893,182
296,2027-10-17,Y,11,LIZ,LME,AZ20271030TPHLME323,2027-10-30,TPH,LME,323,2027-10-30 21:45,2027-10-31 6:43,2027-10-31 2:45,2027-10-31 9:43,0,4,5.442447893,99
297,2027-09-27,Y,19,HHO,NAD,AZ20271021HHOTPH3384,2027-10-21,HHO,TPH,3384,2027-10-21 20:38,2027-10-22 2:12,2027-10-22 1:38,2027-10-22 7:12,0,1,1.233999997,
297,2027-09-27,Y,0,NAD,HHO,AZ20271105NADTPH16274,2027-11-05,NAD,TPH,16274,2027-11-06 0:44,2027-11-06 2:53,2027-11-06 5:44,2027-11-06 7:53,0,1,1.233999997,
297,2027-09-27,Y,0,NAD,HHO,AZ20271105TPHHHO8010,2027-11-05,TPH,HHO,8010,2027-11-06 3:51,2027-11-06 9:04,2027-11-06 8:51,2027-11-06 14:04,0,1,1.233999997,58
297,2027-09-27,Y,19,HHO,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,1.233999997,85
298,2027-05-01,C,9,EID,ERW,AZ20271017EIDTPH19272,2027-10-17,EID,TPH,19272,2027-10-17 11:08,2027-10-17 12:42,2027-10-17 16:08,2027-10-17 17:42,0,1,3.899389711,
298,2027-05-01,Y,11,ERW,EID,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,1,3.899389711,
298,2027-05-01,Y,11,ERW,EID,AZ20271020TPHEID11017,2027-10-20,TPH,EID,11017,2027-10-20 21:39,2027-10-20 23:20,2027-10-21 2:39,2027-10-21 4:20,0,1,3.899389711,95
298,2027-05-01,C,9,EID,ERW,AZ20271017TPHERW7675,2027-10-17,TPH,ERW,7675,2027-10-17 13:47,2027-10-17 17:16,2027-10-17 18:47,2027-10-17 21:16,0,1,3.899389711,65
299,2027-09-20,Y,18,EYF,KHL,AZ20271025EYFTPH10851,2027-10-25,EYF,TPH,10851,2027-10-25 21:17,2027-10-25 22:45,2027-10-26 2:17,2027-10-26 3:45,0,1,5.921719899,
299,2027-09-20,Y,12,KHL,EYF,AZ20271021KHLTPH9926,2027-10-21,KHL,TPH,9926,2027-10-21 7:55,2027-10-21 12:46,2027-10-21 10:55,2027-10-21 17:46,0,1,5.921719899,
299,2027-09-20,Y,12,KHL,EYF,AZ20271021TPHEYF10112,2027-10-21,TPH,EYF,10112,2027-10-21 13:35,2027-10-21 14:56,2027-10-21 18:35,2027-10-21 19:56,0,1,5.921719899,49
299,2027-09-20,Y,18,EYF,KHL,AZ20271025TPHKHL5144,2027-10-25,TPH,KHL,5144,2027-10-26 1:04,2027-10-26 10:06,2027-10-26 6:04,2027-10-26 13:06,0,1,5.921719899,139
300,2027-05-19,Y,14,HHO,HIP,AZ20271022HHOTPH19626,2027-10-22,HHO,TPH,19626,2027-10-22 14:27,2027-10-22 20:01,2027-10-22 19:27,2027-10-23 1:01,0,2,3.716199431,
300,2027-05-19,Y,19,HIP,HHO,AZ20270911HIPTPH12956,2027-09-11,HIP,TPH,12956,2027-09-11 11:22,2027-09-11 12:50,2027-09-11 16:22,2027-09-11 17:50,0,2,3.716199431,
300,2027-05-19,Y,19,HIP,HHO,AZ20270911TPHHHO3567,2027-09-11,TPH,HHO,3567,2027-09-11 13:47,2027-09-11 19:01,2027-09-11 18:47,2027-09-12 0:01,0,2,3.716199431,57
300,2027-05-19,Y,14,HHO,HIP,AZ20271022TPHHIP18790,2027-10-22,TPH,HIP,18790,2027-10-23 0:52,2027-10-23 2:18,2027-10-23 5:52,2027-10-23 7:18,0,2,3.716199431,291
301,2027-09-03,C,3,TPH,VUY,AZ20271029TPHVUY11871,2027-10-29,TPH,VUY,11871,2027-10-30 3:35,2027-10-30 4:01,2027-10-30 8:35,2027-10-30 10:01,0,1,3.904894921,
301,2027-09-03,C,3,VUY,TPH,AZ20271020VUYTPH2927,2027-10-20,VUY,TPH,2927,2027-10-20 23:08,2027-10-21 1:32,2027-10-21 5:08,2027-10-21 6:32,0,1,3.904894921,
302,2027-07-08,Y,11,CEF,OSW,AZ20270929CEFTPH9629,2027-09-29,CEF,TPH,9629,2027-09-29 9:36,2027-09-29 11:31,2027-09-29 14:36,2027-09-29 16:31,0,1,3.604849989,
302,2027-07-08,Y,11,OSW,CEF,AZ20271020OSWTPH11969,2027-10-20,OSW,TPH,11969,2027-10-20 11:30,2027-10-20 14:14,2027-10-20 16:30,2027-10-20 19:14,0,1,3.604849989,
302,2027-07-08,Y,11,OSW,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,1,3.604849989,92
302,2027-07-08,Y,11,CEF,OSW,AZ20270929TPHOSW2173,2027-09-29,TPH,OSW,2173,2027-09-29 13:59,2027-09-29 16:35,2027-09-29 18:59,2027-09-29 21:35,0,1,3.604849989,148
303,2027-04-25,Y,4,JDP,ZFM,AZ20271028JDPTPH15178,2027-10-28,JDP,TPH,15178,2027-10-28 11:39,2027-10-28 14:20,2027-10-28 17:39,2027-10-28 19:20,0,2,4.913732005,
303,2027-04-25,Y,14,ZFM,JDP,AZ20271020TPHJDP6704,2027-10-20,TPH,JDP,6704,2027-10-21 0:53,2027-10-21 3:43,2027-10-21 5:53,2027-10-21 9:43,0,2,4.913732005,77
303,2027-04-25,Y,4,JDP,ZFM,AZ20271028TPHZFM15916,2027-10-28,TPH,ZFM,15916,2027-10-28 17:57,2027-10-29 2:32,2027-10-28 22:57,2027-10-29 5:32,0,2,4.913732005,217
303,2027-04-25,Y,14,ZFM,JDP,AZ20271020ZFMTPH17726,2027-10-20,ZFM,TPH,17726,2027-10-20 18:51,2027-10-20 23:36,2027-10-20 21:51,2027-10-21 4:36,0,2,4.913732005,
304,2027-03-19,Y,10,AEB,OSW,AZ20271021AEBTPH13387,2027-10-21,AEB,TPH,13387,2027-10-21 9:55,2027-10-21 12:40,2027-10-21 13:55,2027-10-21 17:40,0,2,5.469930757,
304,2027-03-19,Y,11,OSW,AEB,AZ20271031OSWTPH1049,2027-10-31,OSW,TPH,1049,2027-10-31 19:43,2027-10-31 22:27,2027-11-01 0:43,2027-11-01 3:27,0,2,5.469930757,
304,2027-03-19,Y,11,OSW,AEB,AZ20271031TPHAEB2939,2027-10-31,TPH,AEB,2939,2027-11-01 4:00,2027-11-01 8:55,2027-11-01 9:00,2027-11-01 12:55,0,2,5.469930757,333
304,2027-03-19,Y,10,AEB,OSW,AZ20271021TPHOSW2173,2027-10-21,TPH,OSW,2173,2027-10-21 13:48,2027-10-21 16:28,2027-10-21 18:48,2027-10-21 21:28,0,2,5.469930757,68
305,2027-10-08,Y,22,TPH,QHP,AZ20271020TPHQHP15070,2027-10-20,TPH,QHP,15070,2027-10-20 14:13,2027-10-20 17:21,2027-10-20 19:13,2027-10-20 22:21,0,2,2.336425004,
306,2027-09-23,C,17,AGQ,QXG,AZ20271021AGQTPH6260,2027-10-21,AGQ,TPH,6260,2027-10-21 23:27,2027-10-22 2:35,2027-10-22 4:27,2027-10-22 7:35,0,1,6.957712396,
306,2027-09-23,C,17,QXG,TPH,AZ20271025QXGTPH2732,2027-10-25,QXG,TPH,2732,2027-10-25 13:31,2027-10-25 16:56,2027-10-25 19:31,2027-10-25 21:56,0,1,6.957712396,
306,2027-09-23,C,17,TPH,AGQ,AZ20271026TPHAGQ17373,2027-10-26,TPH,AGQ,17373,2027-10-26 18:59,2027-10-26 22:12,2027-10-26 23:59,2027-10-27 3:12,0,1,6.957712396,
306,2027-09-23,C,17,AGQ,QXG,AZ20271021TPHQXG5430,2027-10-21,TPH,QXG,5430,2027-10-22 3:40,2027-10-22 5:08,2027-10-22 8:40,2027-10-22 11:08,0,1,6.957712396,65
307,2027-10-14,Y,22,EYF,ERW,AZ20271021EYFTPH3093,2027-10-21,EYF,TPH,3093,2027-10-21 11:03,2027-10-21 12:31,2027-10-21 16:03,2027-10-21 17:31,0,1,2.179462841,
307,2027-10-14,Y,22,EYF,ERW,AZ20271021TPHERW7675,2027-10-21,TPH,ERW,7675,2027-10-21 13:47,2027-10-21 17:16,2027-10-21 18:47,2027-10-21 21:16,0,1,2.179462841,76
308,2027-06-25,Y,21,JDP,CHC,AZ20271020JDPTPH1125,2027-10-20,JDP,TPH,1125,2027-10-20 22:50,2027-10-21 1:33,2027-10-21 4:50,2027-10-21 6:33,0,2,5.433640767,
308,2027-06-25,Y,21,JDP,CHC,AZ20271020TPHCHC18415,2027-10-20,TPH,CHC,18415,2027-10-21 4:40,2027-10-21 13:40,2027-10-21 9:40,2027-10-21 16:40,0,2,5.433640767,187
309,2027-07-01,Y,0,EBG,TPH,AZ20270731EBGTPH5654,2027-07-31,EBG,TPH,5654,2027-07-31 12:53,2027-07-31 14:18,2027-07-31 16:53,2027-07-31 19:18,0,1,3.25999999,
309,2027-07-01,Y,11,TPH,EBG,AZ20271021TPHEBG4711,2027-10-21,TPH,EBG,4711,2027-10-22 0:50,2027-10-22 4:10,2027-10-22 5:50,2027-10-22 8:10,0,1,3.25999999,
310,2027-01-17,Y,4,NWY,TPH,AZ20271011NWYTPH3857,2027-10-11,NWY,TPH,3857,2027-10-11 12:59,2027-10-11 16:40,2027-10-11 17:59,2027-10-11 21:40,0,1,1.8495,
310,2027-01-17,Y,22,OSW,NWY,AZ20271021OSWTPH19197,2027-10-21,OSW,TPH,19197,2027-10-21 17:41,2027-10-21 20:25,2027-10-21 22:41,2027-10-22 1:25,0,1,1.8495,
310,2027-01-17,Y,22,OSW,NWY,AZ20271021TPHNWY4086,2027-10-21,TPH,NWY,4086,2027-10-21 21:35,2027-10-22 1:17,2027-10-22 2:35,2027-10-22 6:17,0,1,1.8495,70
310,2027-01-17,Y,10,TPH,OSW,AZ20271014TPHOSW5582,2027-10-14,TPH,OSW,5582,2027-10-14 15:45,2027-10-14 18:25,2027-10-14 20:45,2027-10-14 23:25,0,1,1.8495,
311,2027-10-14,Y,19,EYF,TPH,AZ20271027EYFTPH7127,2027-10-27,EYF,TPH,7127,2027-10-27 18:37,2027-10-27 20:05,2027-10-27 23:37,2027-10-28 1:05,0,1,2.238000005,
311,2027-10-14,Y,22,TPH,EYF,AZ20271021TPHEYF8525,2027-10-21,TPH,EYF,8525,2027-10-21 18:57,2027-10-21 20:18,2027-10-21 23:57,2027-10-22 1:18,0,1,2.238000005,
312,2027-07-01,Y,14,CIA,OSW,AZ20271021CIATPH16338,2027-10-21,CIA,TPH,16338,2027-10-21 7:48,2027-10-21 12:58,2027-10-21 10:48,2027-10-21 17:58,0,1,5.414245506,
312,2027-07-01,Y,18,OSW,CIA,AZ20271031OSWTPH1049,2027-10-31,OSW,TPH,1049,2027-10-31 19:43,2027-10-31 22:27,2027-11-01 0:43,2027-11-01 3:27,0,1,5.414245506,
312,2027-07-01,Y,18,OSW,CIA,AZ20271031TPHCIA7541,2027-10-31,TPH,CIA,7541,2027-11-01 1:03,2027-11-01 10:23,2027-11-01 6:03,2027-11-01 13:23,0,1,5.414245506,156
312,2027-07-01,Y,14,CIA,OSW,AZ20271021TPHOSW2173,2027-10-21,TPH,OSW,2173,2027-10-21 13:48,2027-10-21 16:28,2027-10-21 18:48,2027-10-21 21:28,0,1,5.414245506,50
313,2027-05-09,Y,20,NWY,ZRR,AZ20270928NWYTPH12866,2027-09-28,NWY,TPH,12866,2027-09-28 12:36,2027-09-28 16:19,2027-09-28 17:36,2027-09-28 21:19,0,3,3.958049449,
313,2027-05-09,Y,14,ZRR,NWY,AZ20271021TPHNWY10061,2027-10-21,TPH,NWY,10061,2027-10-21 18:19,2027-10-21 21:56,2027-10-21 23:19,2027-10-22 2:56,0,3,3.958049449,89
313,2027-05-09,Y,20,NWY,ZRR,AZ20270928TPHZRR11171,2027-09-28,TPH,ZRR,11171,2027-09-29 0:39,2027-09-29 5:29,2027-09-29 5:39,2027-09-29 13:29,0,3,3.958049449,500
313,2027-05-09,Y,14,ZRR,NWY,AZ20271021ZRRTPH1266,2027-10-21,ZRR,TPH,1266,2027-10-21 6:59,2027-10-21 16:50,2027-10-21 14:59,2027-10-21 21:50,0,3,3.958049449,
314,2027-05-06,Y,22,ECZ,NMK,AZ20271205ECZTPH7622,2027-12-05,ECZ,TPH,7622,2027-12-05 15:16,2027-12-05 16:43,2027-12-05 20:16,2027-12-05 21:43,0,1,1.31400001,
314,2027-05-06,Y,18,NMK,ECZ,AZ20271021NMKTPH18830,2027-10-21,NMK,TPH,18830,2027-10-21 20:45,2027-10-22 2:45,2027-10-22 1:45,2027-10-22 7:45,0,1,1.31400001,
314,2027-05-06,Y,18,NMK,ECZ,AZ20271021TPHECZ8227,2027-10-21,TPH,ECZ,8227,2027-10-22 3:52,2027-10-22 5:09,2027-10-22 8:52,2027-10-22 10:09,0,1,1.31400001,67
314,2027-05-06,Y,22,ECZ,NMK,AZ20271205TPHNMK8453,2027-12-05,TPH,NMK,8453,2027-12-05 19:01,2027-12-06 0:34,2027-12-06 0:01,2027-12-06 5:34,0,1,1.31400001,138
315,2027-08-31,Y,0,ALN,TPH,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,2.308999985,
315,2027-08-31,Y,0,TPH,ALN,AZ20271015TPHALN18534,2027-10-15,TPH,ALN,18534,2027-10-16 1:11,2027-10-16 4:18,2027-10-16 6:11,2027-10-16 10:18,0,1,2.308999985,
316,2027-08-27,Y,20,JDP,RZD,AZ20271020JDPTPH8350,2027-10-20,JDP,TPH,8350,2027-10-20 22:40,2027-10-21 1:23,2027-10-21 4:40,2027-10-21 6:23,0,1,2.211339951,
316,2027-08-27,Y,12,RZD,JDP,AZ20271005RZDTPH6084,2027-10-05,RZD,TPH,6084,2027-10-05 8:12,2027-10-05 12:17,2027-10-05 11:12,2027-10-05 17:17,0,1,2.211339951,
316,2027-08-27,Y,12,RZD,JDP,AZ20271005TPHJDP12048,2027-10-05,TPH,JDP,12048,2027-10-05 13:53,2027-10-05 16:48,2027-10-05 18:53,2027-10-05 22:48,0,1,2.211339951,96
316,2027-08-27,Y,20,JDP,RZD,AZ20271020TPHRZD8719,2027-10-20,TPH,RZD,8719,2027-10-21 3:38,2027-10-21 11:49,2027-10-21 8:38,2027-10-21 14:49,0,1,2.211339951,135
317,2027-09-17,Y,0,HHO,NAD,AZ20271019HHOTPH3384,2027-10-19,HHO,TPH,3384,2027-10-19 20:38,2027-10-20 2:12,2027-10-20 1:38,2027-10-20 7:12,0,1,1.289000005,
317,2027-09-17,Y,4,NAD,HHO,AZ20271027NADTPH19219,2027-10-27,NAD,TPH,19219,2027-10-27 18:34,2027-10-27 20:43,2027-10-27 23:34,2027-10-28 1:43,0,1,1.289000005,
317,2027-09-17,Y,4,NAD,HHO,AZ20271027TPHHHO9792,2027-10-27,TPH,HHO,9792,2027-10-28 0:30,2027-10-28 5:48,2027-10-28 5:30,2027-10-28 10:48,0,1,1.289000005,227
317,2027-09-17,Y,0,HHO,NAD,AZ20271020TPHNAD8686,2027-10-20,TPH,NAD,8686,2027-10-21 0:31,2027-10-21 2:48,2027-10-21 5:31,2027-10-21 7:48,0,1,1.289000005,1339
318,2027-09-23,Y,11,OLT,ZFM,AZ20271028OLTTPH7116,2027-10-28,OLT,TPH,7116,2027-10-28 7:10,2027-10-28 16:34,2027-10-28 15:10,2027-10-28 21:34,0,2,1.568000019,
318,2027-09-23,Y,22,TPH,OLT,AZ20271021TPHOLT17144,2027-10-21,TPH,OLT,17144,2027-10-21 18:07,2027-10-21 22:19,2027-10-21 23:07,2027-10-22 6:19,0,2,1.568000019,
318,2027-09-23,Y,11,OLT,ZFM,AZ20271028TPHZFM12096,2027-10-28,TPH,ZFM,12096,2027-10-29 1:15,2027-10-29 9:50,2027-10-29 6:15,2027-10-29 12:50,0,2,1.568000019,521
318,2027-09-23,Y,22,ZFM,TPH,AZ20271019ZFMTPH2842,2027-10-19,ZFM,TPH,2842,2027-10-19 11:30,2027-10-19 16:15,2027-10-19 14:30,2027-10-19 21:15,0,2,1.568000019,
319,2027-10-14,C,17,TPH,VUY,AZ20271018TPHVUY10006,2027-10-18,TPH,VUY,10006,2027-10-19 1:09,2027-10-19 1:35,2027-10-19 6:09,2027-10-19 7:35,0,1,9.648919004,
319,2027-10-14,C,17,VUY,TPH,AZ20271021VUYTPH18329,2027-10-21,VUY,TPH,18329,2027-10-21 17:16,2027-10-21 19:40,2027-10-21 23:16,2027-10-22 0:40,0,1,9.648919004,
320,2027-09-03,C,25,NMK,TPH,AZ20270926NMKTPH18830,2027-09-26,NMK,TPH,18830,2027-09-26 20:44,2027-09-27 2:40,2027-09-27 1:44,2027-09-27 7:40,0,1,5.376354928,
320,2027-09-03,C,25,TPH,NMK,AZ20271021TPHNMK13145,2027-10-21,TPH,NMK,13145,2027-10-21 13:43,2027-10-21 19:16,2027-10-21 18:43,2027-10-22 0:16,0,1,5.376354928,
321,2027-08-31,Y,20,NWY,TPH,AZ20271020NWYTPH11552,2027-10-20,NWY,TPH,11552,2027-10-20 19:57,2027-10-20 23:38,2027-10-21 0:57,2027-10-21 4:38,0,1,5.96200004220009e-02,
322,2027-09-27,Y,4,HHO,NAD,AZ20271020HHOTPH11262,2027-10-20,HHO,TPH,11262,2027-10-20 7:31,2027-10-20 12:59,2027-10-20 12:31,2027-10-20 17:59,0,1,1.653999984,
322,2027-09-27,Y,21,NAD,HHO,AZ20271021NADTPH16274,2027-10-21,NAD,TPH,16274,2027-10-22 0:44,2027-10-22 2:53,2027-10-22 5:44,2027-10-22 7:53,0,1,1.653999984,
322,2027-09-27,Y,21,NAD,HHO,AZ20271021TPHHHO8010,2027-10-21,TPH,HHO,8010,2027-10-22 3:51,2027-10-22 9:04,2027-10-22 8:51,2027-10-22 14:04,0,1,1.653999984,58
322,2027-09-27,Y,4,HHO,NAD,AZ20271020TPHNAD12819,2027-10-20,TPH,NAD,12819,2027-10-20 15:22,2027-10-20 17:39,2027-10-20 20:22,2027-10-20 22:39,0,1,1.653999984,143
323,2027-07-15,Y,21,EID,RHP,AZ20271020EIDTPH12929,2027-10-20,EID,TPH,12929,2027-10-20 21:20,2027-10-20 22:54,2027-10-21 2:20,2027-10-21 3:54,0,2,3.879850024,
323,2027-07-15,Y,21,RHP,EID,AZ20271003RHPTPH12951,2027-10-03,RHP,TPH,12951,2027-10-03 17:02,2027-10-03 20:32,2027-10-03 22:02,2027-10-04 1:32,0,2,3.879850024,
