DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,C_CAP_CNT,C_AUL_CNT,C_PAX_CNT,C_AVAIL_CNT,Y_CAP_CNT,Y_AUL_CNT,Y_PAX_CNT,Y_AVAIL_CNT
AZ20271028TPHVUY2154,2027-10-28,TPH,VUY,2154,2027-10-28 13:44:00,2027-10-28 14:10:00,2027-10-28 18:44:00,2027-10-28 20:10:00,12,12,3,9,162,162,144,18
AZ20271023TPHVUY2154,2027-10-23,TPH,VUY,2154,2027-10-23 13:44:00,2027-10-23 14:10:00,2027-10-23 18:44:00,2027-10-23 20:10:00,12,12,6,6,162,162,142,20
AZ20271024TPHVUY2154,2027-10-24,TPH,VUY,2154,2027-10-24 13:44:00,2027-10-24 14:10:00,2027-10-24 18:44:00,2027-10-24 20:10:00,16,16,5,11,150,150,156,-6
AZ20271025TPHVUY2154,2027-10-25,TPH,VUY,2154,2027-10-25 13:44:00,2027-10-25 14:10:00,2027-10-25 18:44:00,2027-10-25 20:10:00,12,12,3,9,162,162,150,12
AZ20271022TPHVUY2154,2027-10-22,TPH,VUY,2154,2027-10-22 13:44:00,2027-10-22 14:10:00,2027-10-22 18:44:00,2027-10-22 20:10:00,12,12,8,4,162,162,86,76
AZ20271024VUYRBR2154,2027-10-24,VUY,RBR,2154,2027-10-24 15:27:00,2027-10-24 16:34:00,2027-10-24 21:27:00,2027-10-24 22:34:00,16,16,6,10,150,150,108,42
AZ20271021VUYRBR2154,2027-10-21,VUY,RBR,2154,2027-10-21 15:27:00,2027-10-21 16:34:00,2027-10-21 21:27:00,2027-10-21 22:34:00,16,16,7,9,144,144,88,56
AZ20271028VUYRBR2154,2027-10-28,VUY,RBR,2154,2027-10-28 15:27:00,2027-10-28 16:34:00,2027-10-28 21:27:00,2027-10-28 22:34:00,12,12,0,12,162,162,105,57
AZ20271025VUYRBR2154,2027-10-25,VUY,RBR,2154,2027-10-25 15:27:00,2027-10-25 16:34:00,2027-10-25 21:27:00,2027-10-25 22:34:00,12,12,1,11,162,162,131,31
AZ20271024JDPTPH19671,2027-10-24,JDP,TPH,19671,2027-10-24 18:05:00,2027-10-24 20:46:00,2027-10-24 23:05:00,2027-10-25 01:46:00,16,16,4,12,144,144,109,35
AZ20271028JDPTPH19671,2027-10-28,JDP,TPH,19671,2027-10-28 18:05:00,2027-10-28 20:46:00,2027-10-28 23:05:00,2027-10-29 01:46:00,16,16,9,7,144,144,120,24
AZ20271026JDPTPH19671,2027-10-26,JDP,TPH,19671,2027-10-26 18:05:00,2027-10-26 20:46:00,2027-10-26 23:05:00,2027-10-27 01:46:00,16,16,12,4,144,144,138,6
AZ20271022JDPTPH19671,2027-10-22,JDP,TPH,19671,2027-10-22 18:05:00,2027-10-22 20:46:00,2027-10-22 23:05:00,2027-10-23 01:46:00,16,16,14,2,150,150,137,13
AZ20271020JDPTPH19671,2027-10-20,JDP,TPH,19671,2027-10-20 18:05:00,2027-10-20 20:46:00,2027-10-20 23:05:00,2027-10-21 01:46:00,16,16,8,8,144,144,149,-5
AZ20271025JDPTPH19671,2027-10-25,JDP,TPH,19671,2027-10-25 18:05:00,2027-10-25 20:46:00,2027-10-25 23:05:00,2027-10-26 01:46:00,16,16,9,7,144,144,126,18
AZ20271019JDPTPH19671,2027-10-19,JDP,TPH,19671,2027-10-19 18:05:00,2027-10-19 20:46:00,2027-10-19 23:05:00,2027-10-20 01:46:00,16,16,15,1,144,144,142,2
AZ20271027JDPTPH19671,2027-10-27,JDP,TPH,19671,2027-10-27 18:05:00,2027-10-27 20:46:00,2027-10-27 23:05:00,2027-10-28 01:46:00,16,16,1,15,144,144,128,16
AZ20271023JDPTPH19671,2027-10-23,JDP,TPH,19671,2027-10-23 18:05:00,2027-10-23 20:46:00,2027-10-23 23:05:00,2027-10-24 01:46:00,16,16,5,11,144,144,95,49
AZ20271024TPHLIZ18249,2027-10-24,TPH,LIZ,18249,2027-10-24 15:51:00,2027-10-24 19:30:00,2027-10-24 20:51:00,2027-10-24 23:30:00,12,12,11,1,114,114,109,5
AZ20271023TPHLIZ18249,2027-10-23,TPH,LIZ,18249,2027-10-23 15:51:00,2027-10-23 19:30:00,2027-10-23 20:51:00,2027-10-23 23:30:00,12,12,0,12,114,114,101,13
AZ20271028TPHLIZ18249,2027-10-28,TPH,LIZ,18249,2027-10-28 15:51:00,2027-10-28 19:30:00,2027-10-28 20:51:00,2027-10-28 23:30:00,16,16,0,16,144,144,143,1
AZ20271019TPHLIZ18249,2027-10-19,TPH,LIZ,18249,2027-10-19 15:51:00,2027-10-19 19:30:00,2027-10-19 20:51:00,2027-10-19 23:30:00,12,12,4,8,114,114,97,17
AZ20271025TPHLIZ18249,2027-10-25,TPH,LIZ,18249,2027-10-25 15:51:00,2027-10-25 19:30:00,2027-10-25 20:51:00,2027-10-25 23:30:00,16,16,0,16,144,144,135,9
AZ20271021TPHLIZ18249,2027-10-21,TPH,LIZ,18249,2027-10-21 15:51:00,2027-10-21 19:30:00,2027-10-21 20:51:00,2027-10-21 23:30:00,12,12,1,11,114,114,113,1
AZ20271027TPHLIZ18249,2027-10-27,TPH,LIZ,18249,2027-10-27 15:51:00,2027-10-27 19:30:00,2027-10-27 20:51:00,2027-10-27 23:30:00,12,12,2,10,114,114,106,8
AZ20271026TPHLIZ18249,2027-10-26,TPH,LIZ,18249,2027-10-26 15:51:00,2027-10-26 19:30:00,2027-10-26 20:51:00,2027-10-26 23:30:00,12,12,0,12,114,114,108,6
AZ20271022TPHLIZ18249,2027-10-22,TPH,LIZ,18249,2027-10-22 15:51:00,2027-10-22 19:30:00,2027-10-22 20:51:00,2027-10-22 23:30:00,16,16,1,15,138,138,72,66
AZ20271021TPHBPJ9170,2027-10-21,TPH,BPJ,9170,2027-10-21 18:55:00,2027-10-22 04:14:00,2027-10-21 23:55:00,2027-10-22 07:14:00,16,16,15,1,150,150,101,49
AZ20271024TPHBPJ9170,2027-10-24,TPH,BPJ,9170,2027-10-24 18:55:00,2027-10-25 04:14:00,2027-10-24 23:55:00,2027-10-25 07:14:00,12,12,4,8,162,162,143,19
AZ20271020TPHBPJ9170,2027-10-20,TPH,BPJ,9170,2027-10-20 18:55:00,2027-10-21 04:14:00,2027-10-20 23:55:00,2027-10-21 07:14:00,16,16,16,0,150,150,108,42
AZ20271028TPHBPJ9170,2027-10-28,TPH,BPJ,9170,2027-10-28 18:55:00,2027-10-29 04:14:00,2027-10-28 23:55:00,2027-10-29 07:14:00,16,16,9,7,150,150,122,28
AZ20271019TPHBPJ9170,2027-10-19,TPH,BPJ,9170,2027-10-19 18:55:00,2027-10-20 04:14:00,2027-10-19 23:55:00,2027-10-20 07:14:00,16,16,13,3,144,144,136,8
AZ20271023TPHBPJ9170,2027-10-23,TPH,BPJ,9170,2027-10-23 18:55:00,2027-10-24 04:14:00,2027-10-23 23:55:00,2027-10-24 07:14:00,12,12,7,5,162,162,89,73
AZ20271026TPHBPJ9170,2027-10-26,TPH,BPJ,9170,2027-10-26 18:55:00,2027-10-27 04:14:00,2027-10-26 23:55:00,2027-10-27 07:14:00,16,16,7,9,150,150,112,38
AZ20271025TPHBPJ9170,2027-10-25,TPH,BPJ,9170,2027-10-25 18:55:00,2027-10-26 04:14:00,2027-10-25 23:55:00,2027-10-26 07:14:00,12,12,5,7,162,162,112,50
AZ20271022TPHBPJ9170,2027-10-22,TPH,BPJ,9170,2027-10-22 18:55:00,2027-10-23 04:14:00,2027-10-22 23:55:00,2027-10-23 07:14:00,12,12,12,0,162,162,129,33
AZ20271027TPHBPJ9170,2027-10-27,TPH,BPJ,9170,2027-10-27 18:55:00,2027-10-28 04:14:00,2027-10-27 23:55:00,2027-10-28 07:14:00,16,16,7,9,150,150,125,25
AZ20271026TPHNWY4086,2027-10-26,TPH,NWY,4086,2027-10-26 21:35:00,2027-10-27 01:17:00,2027-10-27 02:35:00,2027-10-27 06:17:00,16,16,4,12,138,138,114,24
AZ20271021TPHNWY4086,2027-10-21,TPH,NWY,4086,2027-10-21 21:35:00,2027-10-22 01:17:00,2027-10-22 02:35:00,2027-10-22 06:17:00,16,16,3,13,138,138,136,2
AZ20271024TPHNWY4086,2027-10-24,TPH,NWY,4086,2027-10-24 21:35:00,2027-10-25 01:17:00,2027-10-25 02:35:00,2027-10-25 06:17:00,16,16,11,5,138,138,130,8
AZ20271020TPHNWY4086,2027-10-20,TPH,NWY,4086,2027-10-20 21:35:00,2027-10-21 01:17:00,2027-10-21 02:35:00,2027-10-21 06:17:00,16,16,16,0,144,144,138,6
AZ20271023TPHNWY4086,2027-10-23,TPH,NWY,4086,2027-10-23 21:35:00,2027-10-24 01:17:00,2027-10-24 02:35:00,2027-10-24 06:17:00,16,16,16,0,144,144,121,23
AZ20271028TPHNWY4086,2027-10-28,TPH,NWY,4086,2027-10-28 21:35:00,2027-10-29 01:17:00,2027-10-29 02:35:00,2027-10-29 06:17:00,16,16,5,11,138,138,113,25
AZ20271019TPHNWY4086,2027-10-19,TPH,NWY,4086,2027-10-19 21:35:00,2027-10-20 01:17:00,2027-10-20 02:35:00,2027-10-20 06:17:00,16,16,15,1,144,144,139,5
AZ20271025TPHNWY4086,2027-10-25,TPH,NWY,4086,2027-10-25 21:35:00,2027-10-26 01:17:00,2027-10-26 02:35:00,2027-10-26 06:17:00,16,16,12,4,144,144,113,31
AZ20271027TPHNWY4086,2027-10-27,TPH,NWY,4086,2027-10-27 21:35:00,2027-10-28 01:17:00,2027-10-28 02:35:00,2027-10-28 06:17:00,16,16,8,8,144,144,124,20
AZ20271022TPHNWY4086,2027-10-22,TPH,NWY,4086,2027-10-22 21:35:00,2027-10-23 01:17:00,2027-10-23 02:35:00,2027-10-23 06:17:00,16,16,6,10,144,144,134,10
AZ20271028VUYTPH16041,2027-10-28,VUY,TPH,16041,2027-10-28 20:25:00,2027-10-28 22:49:00,2027-10-29 02:25:00,2027-10-29 03:49:00,16,16,12,4,144,144,137,7
AZ20271021VUYTPH16041,2027-10-21,VUY,TPH,16041,2027-10-21 20:25:00,2027-10-21 22:49:00,2027-10-22 02:25:00,2027-10-22 03:49:00,16,16,16,0,144,144,141,3
AZ20271022VUYTPH16041,2027-10-22,VUY,TPH,16041,2027-10-22 20:25:00,2027-10-22 22:49:00,2027-10-23 02:25:00,2027-10-23 03:49:00,16,16,12,4,144,144,120,24
AZ20271025VUYTPH16041,2027-10-25,VUY,TPH,16041,2027-10-25 20:25:00,2027-10-25 22:49:00,2027-10-26 02:25:00,2027-10-26 03:49:00,16,16,12,4,144,144,142,2
AZ20271023VUYTPH16041,2027-10-23,VUY,TPH,16041,2027-10-23 20:25:00,2027-10-23 22:49:00,2027-10-24 02:25:00,2027-10-24 03:49:00,16,16,5,11,144,144,128,16
AZ20271027VUYTPH16041,2027-10-27,VUY,TPH,16041,2027-10-27 20:25:00,2027-10-27 22:49:00,2027-10-28 02:25:00,2027-10-28 03:49:00,16,16,16,0,144,144,129,15
AZ20271024VUYTPH16041,2027-10-24,VUY,TPH,16041,2027-10-24 20:25:00,2027-10-24 22:49:00,2027-10-25 02:25:00,2027-10-25 03:49:00,16,16,11,5,144,144,136,8
AZ20271026VUYTPH16041,2027-10-26,VUY,TPH,16041,2027-10-26 20:25:00,2027-10-26 22:49:00,2027-10-27 02:25:00,2027-10-27 03:49:00,16,16,15,1,144,144,129,15
AZ20271028QXGTPH2732,2027-10-28,QXG,TPH,2732,2027-10-28 13:31:00,2027-10-28 16:56:00,2027-10-28 19:31:00,2027-10-28 21:56:00,16,16,7,9,144,144,123,21
AZ20271027QXGTPH2732,2027-10-27,QXG,TPH,2732,2027-10-27 13:31:00,2027-10-27 16:56:00,2027-10-27 19:31:00,2027-10-27 21:56:00,16,16,9,7,138,138,81,57
AZ20271020QXGTPH2732,2027-10-20,QXG,TPH,2732,2027-10-20 13:31:00,2027-10-20 16:56:00,2027-10-20 19:31:00,2027-10-20 21:56:00,16,16,16,0,150,150,146,4
AZ20271021QXGTPH2732,2027-10-21,QXG,TPH,2732,2027-10-21 13:31:00,2027-10-21 16:56:00,2027-10-21 19:31:00,2027-10-21 21:56:00,16,16,15,1,144,144,143,1
AZ20271023QXGTPH2732,2027-10-23,QXG,TPH,2732,2027-10-23 13:31:00,2027-10-23 16:56:00,2027-10-23 19:31:00,2027-10-23 21:56:00,16,16,2,14,144,144,76,68
AZ20271026QXGTPH2732,2027-10-26,QXG,TPH,2732,2027-10-26 13:31:00,2027-10-26 16:56:00,2027-10-26 19:31:00,2027-10-26 21:56:00,16,16,3,13,144,144,115,29
AZ20271025QXGTPH2732,2027-10-25,QXG,TPH,2732,2027-10-25 13:31:00,2027-10-25 16:56:00,2027-10-25 19:31:00,2027-10-25 21:56:00,16,16,6,10,144,144,110,34
AZ20271024QXGTPH2732,2027-10-24,QXG,TPH,2732,2027-10-24 13:31:00,2027-10-24 16:56:00,2027-10-24 19:31:00,2027-10-24 21:56:00,16,16,9,7,144,144,116,28
AZ20271024TPHZRR7289,2027-10-24,TPH,ZRR,7289,2027-10-24 18:58:00,2027-10-24 23:43:00,2027-10-24 23:58:00,2027-10-25 07:43:00,16,16,9,7,150,150,153,-3
AZ20271023TPHZRR7289,2027-10-23,TPH,ZRR,7289,2027-10-23 18:58:00,2027-10-23 23:43:00,2027-10-23 23:58:00,2027-10-24 07:43:00,16,16,16,0,150,150,154,-4
AZ20271026TPHZRR7289,2027-10-26,TPH,ZRR,7289,2027-10-26 18:58:00,2027-10-26 23:43:00,2027-10-26 23:58:00,2027-10-27 07:43:00,12,12,8,4,162,162,159,3
AZ20271025TPHZRR7289,2027-10-25,TPH,ZRR,7289,2027-10-25 18:58:00,2027-10-25 23:43:00,2027-10-25 23:58:00,2027-10-26 07:43:00,16,16,8,8,150,150,148,2
AZ20271024TPHQHP13600,2027-10-24,TPH,QHP,13600,2027-10-25 00:33:00,2027-10-25 03:41:00,2027-10-25 05:33:00,2027-10-25 08:41:00,16,16,8,8,144,144,132,12
AZ20271026TPHQHP13600,2027-10-26,TPH,QHP,13600,2027-10-27 00:33:00,2027-10-27 03:41:00,2027-10-27 05:33:00,2027-10-27 08:41:00,16,16,10,6,138,138,121,17
AZ20271020TPHQHP13600,2027-10-20,TPH,QHP,13600,2027-10-21 00:33:00,2027-10-21 03:41:00,2027-10-21 05:33:00,2027-10-21 08:41:00,16,16,17,-1,144,144,148,-4
AZ20271022TPHQHP13600,2027-10-22,TPH,QHP,13600,2027-10-23 00:33:00,2027-10-23 03:41:00,2027-10-23 05:33:00,2027-10-23 08:41:00,16,16,16,0,144,144,142,2
AZ20271023TPHQHP13600,2027-10-23,TPH,QHP,13600,2027-10-24 00:33:00,2027-10-24 03:41:00,2027-10-24 05:33:00,2027-10-24 08:41:00,16,16,10,6,138,138,131,7
AZ20271021TPHQHP13600,2027-10-21,TPH,QHP,13600,2027-10-22 00:33:00,2027-10-22 03:41:00,2027-10-22 05:33:00,2027-10-22 08:41:00,16,16,14,2,138,138,138,0
AZ20271027TPHQHP13600,2027-10-27,TPH,QHP,13600,2027-10-28 00:33:00,2027-10-28 03:41:00,2027-10-28 05:33:00,2027-10-28 08:41:00,16,16,7,9,144,144,127,17
AZ20271019TPHQHP13600,2027-10-19,TPH,QHP,13600,2027-10-20 00:33:00,2027-10-20 03:41:00,2027-10-20 05:33:00,2027-10-20 08:41:00,16,16,15,1,144,144,145,-1
AZ20271028TPHQHP13600,2027-10-28,TPH,QHP,13600,2027-10-29 00:33:00,2027-10-29 03:41:00,2027-10-29 05:33:00,2027-10-29 08:41:00,16,16,8,8,144,144,107,37
AZ20271025TPHQHP13600,2027-10-25,TPH,QHP,13600,2027-10-26 00:33:00,2027-10-26 03:41:00,2027-10-26 05:33:00,2027-10-26 08:41:00,16,16,3,13,144,144,123,21
AZ20271028TPHTZJ19978,2027-10-28,TPH,TZJ,19978,2027-10-28 14:09:00,2027-10-28 15:49:00,2027-10-28 19:09:00,2027-10-28 20:49:00,16,16,4,12,144,144,138,6
AZ20271022TPHTZJ19978,2027-10-22,TPH,TZJ,19978,2027-10-22 14:09:00,2027-10-22 15:49:00,2027-10-22 19:09:00,2027-10-22 20:49:00,16,16,16,0,144,144,144,0
AZ20271024TPHTZJ19978,2027-10-24,TPH,TZJ,19978,2027-10-24 14:09:00,2027-10-24 15:49:00,2027-10-24 19:09:00,2027-10-24 20:49:00,16,16,4,12,144,144,128,16
AZ20271023TPHTZJ19978,2027-10-23,TPH,TZJ,19978,2027-10-23 14:09:00,2027-10-23 15:49:00,2027-10-23 19:09:00,2027-10-23 20:49:00,12,12,10,2,114,114,122,-8
AZ20271026TPHTZJ19978,2027-10-26,TPH,TZJ,19978,2027-10-26 14:09:00,2027-10-26 15:49:00,2027-10-26 19:09:00,2027-10-26 20:49:00,16,16,4,12,144,144,141,3
AZ20271025TPHTZJ19978,2027-10-25,TPH,TZJ,19978,2027-10-25 14:09:00,2027-10-25 15:49:00,2027-10-25 19:09:00,2027-10-25 20:49:00,12,12,3,9,114,114,112,2
AZ20271027TPHTZJ19978,2027-10-27,TPH,TZJ,19978,2027-10-27 14:09:00,2027-10-27 15:49:00,2027-10-27 19:09:00,2027-10-27 20:49:00,16,16,6,10,144,144,136,8
AZ20271021TPHTZJ19978,2027-10-21,TPH,TZJ,19978,2027-10-21 14:09:00,2027-10-21 15:49:00,2027-10-21 19:09:00,2027-10-21 20:49:00,16,16,15,1,144,144,143,1
AZ20271025TPHDFP4417,2027-10-25,TPH,DFP,4417,2027-10-25 21:43:00,2027-10-25 23:37:00,2027-10-26 02:43:00,2027-10-26 04:37:00,12,12,4,8,114,114,68,46
AZ20271020TPHDFP4417,2027-10-20,TPH,DFP,4417,2027-10-20 21:43:00,2027-10-20 23:37:00,2027-10-21 02:43:00,2027-10-21 04:37:00,12,12,11,1,114,114,86,28
AZ20271022TPHDFP4417,2027-10-22,TPH,DFP,4417,2027-10-22 21:43:00,2027-10-22 23:37:00,2027-10-23 02:43:00,2027-10-23 04:37:00,12,12,8,4,114,114,103,11
AZ20271027TPHDFP4417,2027-10-27,TPH,DFP,4417,2027-10-27 21:43:00,2027-10-27 23:37:00,2027-10-28 02:43:00,2027-10-28 04:37:00,12,12,7,5,114,114,67,47
AZ20271027TPHPGM8800,2027-10-27,TPH,PGM,8800,2027-10-28 04:41:00,2027-10-28 05:50:00,2027-10-28 09:41:00,2027-10-28 11:50:00,12,12,2,10,114,114,71,43
AZ20271028TPHPGM8800,2027-10-28,TPH,PGM,8800,2027-10-29 04:41:00,2027-10-29 05:50:00,2027-10-29 09:41:00,2027-10-29 11:50:00,16,16,0,16,138,138,122,16
AZ20271024TPHPGM8800,2027-10-24,TPH,PGM,8800,2027-10-25 04:41:00,2027-10-25 05:50:00,2027-10-25 09:41:00,2027-10-25 11:50:00,16,16,0,16,144,144,131,13
AZ20271023TPHPGM8800,2027-10-23,TPH,PGM,8800,2027-10-24 04:41:00,2027-10-24 05:50:00,2027-10-24 09:41:00,2027-10-24 11:50:00,16,16,6,10,144,144,144,0
AZ20271026TPHPGM8800,2027-10-26,TPH,PGM,8800,2027-10-27 04:41:00,2027-10-27 05:50:00,2027-10-27 09:41:00,2027-10-27 11:50:00,16,16,4,12,144,144,119,25
AZ20271019TPHPGM8800,2027-10-19,TPH,PGM,8800,2027-10-20 04:41:00,2027-10-20 05:50:00,2027-10-20 09:41:00,2027-10-20 11:50:00,12,12,12,0,114,114,119,-5
AZ20271022TPHPGM8800,2027-10-22,TPH,PGM,8800,2027-10-23 04:41:00,2027-10-23 05:50:00,2027-10-23 09:41:00,2027-10-23 11:50:00,16,16,7,9,144,144,144,0
AZ20271023TPHZFM10362,2027-10-23,TPH,ZFM,10362,2027-10-23 21:34:00,2027-10-24 06:09:00,2027-10-24 02:34:00,2027-10-24 09:09:00,16,16,7,9,144,144,105,39
AZ20271028TPHZFM10362,2027-10-28,TPH,ZFM,10362,2027-10-28 21:34:00,2027-10-29 06:09:00,2027-10-29 02:34:00,2027-10-29 09:09:00,16,16,10,6,144,144,128,16
AZ20271024TPHZFM10362,2027-10-24,TPH,ZFM,10362,2027-10-24 21:34:00,2027-10-25 06:09:00,2027-10-25 02:34:00,2027-10-25 09:09:00,16,16,7,9,144,144,113,31
AZ20271020TPHZFM10362,2027-10-20,TPH,ZFM,10362,2027-10-20 21:34:00,2027-10-21 06:09:00,2027-10-21 02:34:00,2027-10-21 09:09:00,16,16,12,4,144,144,128,16
AZ20271019TPHZFM10362,2027-10-19,TPH,ZFM,10362,2027-10-19 21:34:00,2027-10-20 06:09:00,2027-10-20 02:34:00,2027-10-20 09:09:00,16,16,13,3,144,144,155,-11
AZ20271021TPHZFM10362,2027-10-21,TPH,ZFM,10362,2027-10-21 21:34:00,2027-10-22 06:09:00,2027-10-22 02:34:00,2027-10-22 09:09:00,16,16,10,6,144,144,117,27
AZ20271026TPHZFM10362,2027-10-26,TPH,ZFM,10362,2027-10-26 21:34:00,2027-10-27 06:09:00,2027-10-27 02:34:00,2027-10-27 09:09:00,16,16,5,11,144,144,131,13
AZ20271027TPHZFM10362,2027-10-27,TPH,ZFM,10362,2027-10-27 21:34:00,2027-10-28 06:09:00,2027-10-28 02:34:00,2027-10-28 09:09:00,16,16,7,9,144,144,127,17
AZ20271022TPHZFM10362,2027-10-22,TPH,ZFM,10362,2027-10-22 21:34:00,2027-10-23 06:09:00,2027-10-23 02:34:00,2027-10-23 09:09:00,16,16,16,0,144,144,138,6
AZ20271025TPHZFM10362,2027-10-25,TPH,ZFM,10362,2027-10-25 21:34:00,2027-10-26 06:09:00,2027-10-26 02:34:00,2027-10-26 09:09:00,16,16,15,1,144,144,137,7
AZ20271025TPHBJQ2133,2027-10-25,TPH,BJQ,2133,2027-10-25 22:20:00,2027-10-26 04:28:00,2027-10-26 03:20:00,2027-10-26 08:28:00,16,16,4,12,144,144,121,23
AZ20271020TPHBJQ2133,2027-10-20,TPH,BJQ,2133,2027-10-20 22:20:00,2027-10-21 04:28:00,2027-10-21 03:20:00,2027-10-21 08:28:00,16,16,16,0,144,144,124,20
AZ20271019TPHBJQ2133,2027-10-19,TPH,BJQ,2133,2027-10-19 22:20:00,2027-10-20 04:28:00,2027-10-20 03:20:00,2027-10-20 08:28:00,16,16,12,4,144,144,144,0
AZ20271023TPHBJQ2133,2027-10-23,TPH,BJQ,2133,2027-10-23 22:20:00,2027-10-24 04:28:00,2027-10-24 03:20:00,2027-10-24 08:28:00,16,16,6,10,144,144,131,13
AZ20271027TPHBJQ2133,2027-10-27,TPH,BJQ,2133,2027-10-27 22:20:00,2027-10-28 04:28:00,2027-10-28 03:20:00,2027-10-28 08:28:00,16,16,7,9,144,144,131,13
AZ20271021TPHBJQ2133,2027-10-21,TPH,BJQ,2133,2027-10-21 22:20:00,2027-10-22 04:28:00,2027-10-22 03:20:00,2027-10-22 08:28:00,16,16,13,3,144,144,127,17
AZ20271026TPHBJQ2133,2027-10-26,TPH,BJQ,2133,2027-10-26 22:20:00,2027-10-27 04:28:00,2027-10-27 03:20:00,2027-10-27 08:28:00,16,16,9,7,144,144,137,7
AZ20271028TPHBJQ2133,2027-10-28,TPH,BJQ,2133,2027-10-28 22:20:00,2027-10-29 04:28:00,2027-10-29 03:20:00,2027-10-29 08:28:00,16,16,7,9,144,144,132,12
AZ20271024TPHBJQ2133,2027-10-24,TPH,BJQ,2133,2027-10-24 22:20:00,2027-10-25 04:28:00,2027-10-25 03:20:00,2027-10-25 08:28:00,16,16,1,15,144,144,127,17
AZ20271022TPHBJQ2133,2027-10-22,TPH,BJQ,2133,2027-10-22 22:20:00,2027-10-23 04:28:00,2027-10-23 03:20:00,2027-10-23 08:28:00,16,16,4,12,150,150,134,16
AZ20271020RZDTPH1265,2027-10-20,RZD,TPH,1265,2027-10-20 12:49:00,2027-10-20 16:54:00,2027-10-20 15:49:00,2027-10-20 21:54:00,16,16,16,0,144,144,144,0
AZ20271027RZDTPH1265,2027-10-27,RZD,TPH,1265,2027-10-27 12:49:00,2027-10-27 16:54:00,2027-10-27 15:49:00,2027-10-27 21:54:00,16,16,7,9,144,144,133,11
AZ20271023RZDTPH1265,2027-10-23,RZD,TPH,1265,2027-10-23 12:49:00,2027-10-23 16:54:00,2027-10-23 15:49:00,2027-10-23 21:54:00,16,16,15,1,144,144,147,-3
AZ20271022RZDTPH1265,2027-10-22,RZD,TPH,1265,2027-10-22 12:49:00,2027-10-22 16:54:00,2027-10-22 15:49:00,2027-10-22 21:54:00,16,16,16,0,144,144,144,0
AZ20271026RZDTPH1265,2027-10-26,RZD,TPH,1265,2027-10-26 12:49:00,2027-10-26 16:54:00,2027-10-26 15:49:00,2027-10-26 21:54:00,16,16,9,7,144,144,145,-1
AZ20271024RZDTPH1265,2027-10-24,RZD,TPH,1265,2027-10-24 12:49:00,2027-10-24 16:54:00,2027-10-24 15:49:00,2027-10-24 21:54:00,16,16,11,5,144,144,146,-2
AZ20271025RZDTPH1265,2027-10-25,RZD,TPH,1265,2027-10-25 12:49:00,2027-10-25 16:54:00,2027-10-25 15:49:00,2027-10-25 21:54:00,16,16,7,9,144,144,145,-1
AZ20271028RZDTPH1265,2027-10-28,RZD,TPH,1265,2027-10-28 12:49:00,2027-10-28 16:54:00,2027-10-28 15:49:00,2027-10-28 21:54:00,16,16,7,9,144,144,130,14
AZ20271027QXGTPH2972,2027-10-27,QXG,TPH,2972,2027-10-27 18:59:00,2027-10-27 22:24:00,2027-10-28 00:59:00,2027-10-28 03:24:00,16,16,4,12,144,144,102,42
AZ20271019QXGTPH2972,2027-10-19,QXG,TPH,2972,2027-10-19 18:59:00,2027-10-19 22:24:00,2027-10-20 00:59:00,2027-10-20 03:24:00,16,16,13,3,144,144,147,-3
AZ20271021QXGTPH2972,2027-10-21,QXG,TPH,2972,2027-10-21 18:59:00,2027-10-21 22:24:00,2027-10-22 00:59:00,2027-10-22 03:24:00,16,16,15,1,144,144,143,1
AZ20271020QXGTPH2972,2027-10-20,QXG,TPH,2972,2027-10-20 18:59:00,2027-10-20 22:24:00,2027-10-21 00:59:00,2027-10-21 03:24:00,16,16,15,1,144,144,144,0
AZ20271028QXGTPH2972,2027-10-28,QXG,TPH,2972,2027-10-28 18:59:00,2027-10-28 22:24:00,2027-10-29 00:59:00,2027-10-29 03:24:00,16,16,3,13,144,144,126,18
AZ20271024QXGTPH2972,2027-10-24,QXG,TPH,2972,2027-10-24 18:59:00,2027-10-24 22:24:00,2027-10-25 00:59:00,2027-10-25 03:24:00,16,16,6,10,144,144,124,20
AZ20271026QXGTPH2972,2027-10-26,QXG,TPH,2972,2027-10-26 18:59:00,2027-10-26 22:24:00,2027-10-27 00:59:00,2027-10-27 03:24:00,16,16,4,12,144,144,87,57
AZ20271025QXGTPH2972,2027-10-25,QXG,TPH,2972,2027-10-25 18:59:00,2027-10-25 22:24:00,2027-10-26 00:59:00,2027-10-26 03:24:00,16,16,8,8,144,144,121,23
AZ20271023QXGTPH2972,2027-10-23,QXG,TPH,2972,2027-10-23 18:59:00,2027-10-23 22:24:00,2027-10-24 00:59:00,2027-10-24 03:24:00,16,16,6,10,144,144,99,45
AZ20271022QXGTPH2972,2027-10-22,QXG,TPH,2972,2027-10-22 18:59:00,2027-10-22 22:24:00,2027-10-23 00:59:00,2027-10-23 03:24:00,16,16,10,6,144,144,88,56
AZ20271028RHPTPH851,2027-10-28,RHP,TPH,851,2027-10-28 23:12:00,2027-10-29 02:40:00,2027-10-29 04:12:00,2027-10-29 07:40:00,16,16,6,10,144,144,119,25
AZ20271020RHPTPH851,2027-10-20,RHP,TPH,851,2027-10-20 23:12:00,2027-10-21 02:40:00,2027-10-21 04:12:00,2027-10-21 07:40:00,16,16,16,0,144,144,144,0
