RECLOC,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,PREV_OD_BROKEN_IND,PAX_CNT,CVM,PREV_CONN_TIME,ALT_DEP_KEY,ALT_CABIN_CD,ALT_OPER_OD_ORIG_CD,ALT_OPER_OD_DEST_CD,ALT_DEP_DT,ALT_ORIG_CD,ALT_DEST_CD,ALT_FLT_NUM,ALT_DEP_DTML,ALT_ARR_DTML,ALT_DEP_DTMZ,ALT_ARR_DTMZ,ALT_CONN_TIME_MINS
4081,Y,19,TPH,EYF,AZ20271020TPHEYF898,2027-10-20,TPH,EYF,898,2027-10-20 15:44,2027-10-20 17:05,2027-10-20 20:44,2027-10-20 22:05,0,1,2.109999999,,,,,,,,,,,,,,
4082,Y,0,PSX,EID,AZ20271021TPHEID19483,2027-10-21,TPH,EID,19483,2027-10-21 15:38,2027-10-21 17:19,2027-10-21 20:38,2027-10-21 22:19,0,1,1.873899996,82.0,AZ20271023TPHEID19483,Either,TPH,EID,2027-10-23,TPH,EID,19483.0,2027-10-23 15:38,2027-10-23 17:19,2027-10-23 20:38,2027-10-23 22:19,
4083,Y,19,CEF,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,1,2.575462847,58.0,,,,,,,,,,,,,
4084,Y,19,CEF,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,1,6.015477012,58.0,,,,,,,,,,,,,
4085,C,3,FHY,EBG,AZ20271021TPHEBG4711,2027-10-21,TPH,EBG,4711,2027-10-22 0:50,2027-10-22 4:10,2027-10-22 5:50,2027-10-22 8:10,0,1,7.006712361,104.0,AZ20271022TPHEBG5086,Either,TPH,EBG,2027-10-22,TPH,EBG,5086.0,2027-10-23 04:49,2027-10-23 08:09,2027-10-23 09:49,2027-10-23 12:09,
4086,Y,11,OYC,OSW,AZ20271020OYCTPH17708,2027-10-20,OYC,TPH,17708,2027-10-20 19:25,2027-10-20 20:44,2027-10-20 23:25,2027-10-21 1:44,0,1,1.25,,AZ20271022OYCTPH17708,Either,OYC,TPH,2027-10-22,OYC,TPH,17708.0,2027-10-22 19:25,2027-10-22 20:44,2027-10-22 23:25,2027-10-23 01:44,
4086,Y,11,OYC,OSW,AZ20271020TPHOSW17806,2027-10-20,TPH,OSW,17806,2027-10-21 4:02,2027-10-21 6:42,2027-10-21 9:02,2027-10-21 11:42,0,1,1.25,438.0,,,,,,,,,,,,,
4087,C,25,KHR,VUY,AZ20271020KHRTPH1536,2027-10-20,KHR,TPH,1536,2027-10-20 19:55,2027-10-20 23:04,2027-10-21 1:55,2027-10-21 4:04,0,1,5.963476996,,,,,,,,,,,,,,
4088,Y,6,BNF,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,3,5.396604781,112.0,,,,,,,,,,,,,
4089,Y,4,OLT,TPH,AZ20271020OLTTPH10853,2027-10-20,OLT,TPH,10853,2027-10-21 3:19,2027-10-21 12:43,2027-10-21 11:19,2027-10-21 17:43,0,1,7.26140223,,AZ20271022OLTTPH10853,Either,OLT,TPH,2027-10-22,OLT,TPH,10853.0,2027-10-23 03:19,2027-10-23 12:43,2027-10-23 11:19,2027-10-23 17:43,
4090,Y,10,EBG,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,1,3.4309929,72.0,,,,,,,,,,,,,
4091,C,25,KHL,IJA,AZ20271021KHLTPH9926,2027-10-21,KHL,TPH,9926,2027-10-21 7:55,2027-10-21 12:46,2027-10-21 10:55,2027-10-21 17:46,0,1,5.745798175,,,,,,,,,,,,,,
4092,Y,18,QHP,TZJ,AZ20271022QHPTPH11312,2027-10-22,QHP,TPH,11312,2027-10-22 17:40,2027-10-22 20:49,2027-10-22 22:40,2027-10-23 1:49,0,2,3.900849992,,AZ20271023QHPTPH10318,Either,QHP,TPH,2027-10-23,QHP,TPH,10318.0,2027-10-23 22:30,2027-10-24 01:39,2027-10-24 03:30,2027-10-24 06:39,
4093,Y,18,JDP,CHC,AZ20271020JDPTPH8350,2027-10-20,JDP,TPH,8350,2027-10-20 22:40,2027-10-21 1:23,2027-10-21 4:40,2027-10-21 6:23,0,1,5.607438378,,AZ20271022JDPTPH1125,Either,JDP,TPH,2027-10-22,JDP,TPH,1125.0,2027-10-22 22:50,2027-10-23 01:33,2027-10-23 03:50,2027-10-23 06:33,
4093,Y,18,JDP,CHC,AZ20271020JDPTPH8350,2027-10-20,JDP,TPH,8350,2027-10-20 22:40,2027-10-21 1:23,2027-10-21 4:40,2027-10-21 6:23,0,1,5.607438378,,AZ20271022JDPTPH8350,Either,JDP,TPH,2027-10-22,JDP,TPH,8350.0,2027-10-22 22:40,2027-10-23 01:23,2027-10-23 03:40,2027-10-23 06:23,
4093,Y,18,JDP,CHC,AZ20271020TPHCHC18415,2027-10-20,TPH,CHC,18415,2027-10-21 4:40,2027-10-21 13:40,2027-10-21 9:40,2027-10-21 16:40,0,1,5.607438378,197.0,AZ20271022TPHCHC5640,Either,TPH,CHC,2027-10-22,TPH,CHC,5640.0,2027-10-22 21:59,2027-10-23 06:59,2027-10-23 02:59,2027-10-23 09:59,
4094,Y,0,PGM,ERW,AZ20271022PGMTPH18891,2027-10-22,PGM,TPH,18891,2027-10-22 11:10,2027-10-22 14:17,2027-10-22 17:10,2027-10-22 19:17,0,1,1.439999998,,AZ20271024PGMTPH18891,Either,PGM,TPH,2027-10-24,PGM,TPH,18891.0,2027-10-24 11:10,2027-10-24 14:17,2027-10-24 17:10,2027-10-24 19:17,
4095,Y,22,OLT,TPH,AZ20271020OLTTPH10853,2027-10-20,OLT,TPH,10853,2027-10-21 3:19,2027-10-21 12:43,2027-10-21 11:19,2027-10-21 17:43,0,1,3.767679984,,AZ20271022OLTTPH13233,Either,OLT,TPH,2027-10-22,OLT,TPH,13233.0,2027-10-22 17:28,2027-10-23 02:48,2027-10-23 01:28,2027-10-23 07:48,
4096,Y,13,EBG,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,2,5.405141463,51.0,AZ20271022TPHQXG14385,Either,TPH,QXG,2027-10-22,TPH,QXG,14385.0,2027-10-22 13:40,2027-10-22 15:08,2027-10-22 18:40,2027-10-22 21:08,
4096,Y,13,EBG,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,2,5.405141463,51.0,AZ20271022QXGVUY8894,Either,QXG,VUY,2027-10-22,QXG,VUY,8894.0,2027-10-22 15:31,2027-10-22 17:13,2027-10-22 21:31,2027-10-22 23:13,88.0
4097,Y,18,QXG,BPJ,AZ20271022QXGTPH2732,2027-10-22,QXG,TPH,2732,2027-10-22 13:31,2027-10-22 16:56,2027-10-22 19:31,2027-10-22 21:56,0,1,3.444252907,,AZ20271022QXGTPH5591,Either,QXG,TPH,2027-10-22,QXG,TPH,5591.0,2027-10-22 23:18,2027-10-23 02:43,2027-10-23 05:18,2027-10-23 07:43,
4097,Y,18,QXG,BPJ,AZ20271022QXGTPH2732,2027-10-22,QXG,TPH,2732,2027-10-22 13:31,2027-10-22 16:56,2027-10-22 19:31,2027-10-22 21:56,0,1,3.444252907,,AZ20271023QXGTPH2972,Either,QXG,TPH,2027-10-23,QXG,TPH,2972.0,2027-10-23 18:59,2027-10-23 22:24,2027-10-24 00:59,2027-10-24 03:24,
4097,Y,18,QXG,BPJ,AZ20271022QXGTPH2732,2027-10-22,QXG,TPH,2732,2027-10-22 13:31,2027-10-22 16:56,2027-10-22 19:31,2027-10-22 21:56,0,1,3.444252907,,AZ20271023QXGTPH5591,Either,QXG,TPH,2027-10-23,QXG,TPH,5591.0,2027-10-23 23:18,2027-10-24 02:43,2027-10-24 05:18,2027-10-24 07:43,
4098,Y,20,EYF,SIQ,AZ20271021EYFTPH7127,2027-10-21,EYF,TPH,7127,2027-10-21 18:37,2027-10-21 20:05,2027-10-21 23:37,2027-10-22 1:05,0,1,1.241999999,,AZ20271023EYFTPH8027,Either,EYF,TPH,2027-10-23,EYF,TPH,8027.0,2027-10-23 15:41,2027-10-23 17:09,2027-10-23 20:41,2027-10-23 22:09,
4099,Y,10,IJA,ALN,AZ20271022IJATPH19852,2027-10-22,IJA,TPH,19852,2027-10-22 12:57,2027-10-22 14:18,2027-10-22 17:57,2027-10-22 19:18,0,1,1.379500002,,AZ20271023IJATPH3761,Either,IJA,TPH,2027-10-23,IJA,TPH,3761.0,2027-10-23 18:18,2027-10-23 19:39,2027-10-23 23:18,2027-10-24 00:39,
4100,Y,23,TPH,GIW,AZ20271021TPHGIW15865,2027-10-21,TPH,GIW,15865,2027-10-22 4:42,2027-10-22 9:33,2027-10-22 9:42,2027-10-22 14:33,0,3,5.189824559,,,,,,,,,,,,,,
4101,C,3,OSW,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,4.427168942,169.0,AZ20271022TPHALN18534,Either,TPH,ALN,2027-10-22,TPH,ALN,18534.0,2027-10-23 01:11,2027-10-23 04:18,2027-10-23 06:11,2027-10-23 10:18,
4101,C,3,OSW,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,4.427168942,169.0,AZ20271022TPHALN6524,Either,TPH,ALN,2027-10-22,TPH,ALN,6524.0,2027-10-23 03:40,2027-10-23 06:37,2027-10-23 08:40,2027-10-23 12:37,
4102,Y,22,ZRR,IJA,AZ20271020TPHIJA13612,2027-10-20,TPH,IJA,13612,2027-10-20 18:16,2027-10-20 19:30,2027-10-20 23:16,2027-10-21 0:30,0,1,2.181462838,86.0,AZ20271022TPHIJA2812,Either,TPH,IJA,2027-10-22,TPH,IJA,2812.0,2027-10-22 13:41,2027-10-22 14:55,2027-10-22 18:41,2027-10-22 19:55,
4103,Y,10,OYC,VUY,AZ20271020OYCTPH17708,2027-10-20,OYC,TPH,17708,2027-10-20 19:25,2027-10-20 20:44,2027-10-20 23:25,2027-10-21 1:44,0,1,4.338850016,,AZ20271021OYCTPH17708,Either,OYC,TPH,2027-10-21,OYC,TPH,17708.0,2027-10-21 19:25,2027-10-21 20:44,2027-10-21 23:25,2027-10-22 01:44,
4103,Y,10,OYC,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,1,4.338850016,60.0,AZ20271022TPHVUY2154,Either,TPH,VUY,2027-10-22,TPH,VUY,2154.0,2027-10-22 13:44,2027-10-22 14:10,2027-10-22 18:44,2027-10-22 20:10,
4104,Y,4,GIW,HIP,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,1,7.532814379,,AZ20271022GIWTPH2307,Either,GIW,TPH,2027-10-22,GIW,TPH,2307.0,2027-10-22 21:39,2027-10-23 02:47,2027-10-23 02:39,2027-10-23 07:47,
4104,Y,4,GIW,HIP,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,1,7.532814379,,AZ20271023GIWTPH14598,Either,GIW,TPH,2027-10-23,GIW,TPH,14598.0,2027-10-23 07:30,2027-10-23 12:39,2027-10-23 12:30,2027-10-23 17:39,
4104,Y,4,GIW,HIP,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,1,7.532814379,,AZ20271023GIWTPH2504,Either,GIW,TPH,2027-10-23,GIW,TPH,2504.0,2027-10-23 14:33,2027-10-23 19:41,2027-10-23 19:33,2027-10-24 00:41,
4104,Y,4,GIW,HIP,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,1,7.532814379,,AZ20271024GIWTPH14598,Either,GIW,TPH,2027-10-24,GIW,TPH,14598.0,2027-10-24 07:30,2027-10-24 12:39,2027-10-24 12:30,2027-10-24 17:39,
4104,Y,4,GIW,HIP,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,1,7.532814379,,AZ20271024GIWTPH2504,Either,GIW,TPH,2027-10-24,GIW,TPH,2504.0,2027-10-24 14:33,2027-10-24 19:41,2027-10-24 19:33,2027-10-25 00:41,
4105,Y,22,TPH,TZJ,AZ20271020TPHTZJ19911,2027-10-20,TPH,TZJ,19911,2027-10-20 21:45,2027-10-20 23:25,2027-10-21 2:45,2027-10-21 4:25,0,1,0.173859999,,,,,,,,,,,,,,
4106,C,25,TPH,TZJ,AZ20271020TPHTZJ19911,2027-10-20,TPH,TZJ,19911,2027-10-20 21:45,2027-10-20 23:25,2027-10-21 2:45,2027-10-21 4:25,0,1,6.33540222,,AZ20271021TPHTZJ19911,Either,TPH,TZJ,2027-10-21,TPH,TZJ,19911.0,2027-10-21 21:45,2027-10-21 23:25,2027-10-22 02:45,2027-10-22 04:25,
4107,Y,0,PGM,ERW,AZ20271022PGMTPH18891,2027-10-22,PGM,TPH,18891,2027-10-22 11:10,2027-10-22 14:17,2027-10-22 17:10,2027-10-22 19:17,0,1,1.439999998,,AZ20271024PGMTPH18891,Either,PGM,TPH,2027-10-24,PGM,TPH,18891.0,2027-10-24 11:10,2027-10-24 14:17,2027-10-24 17:10,2027-10-24 19:17,
4108,Y,1,NAD,ZRR,AZ20271021NADTPH19219,2027-10-21,NAD,TPH,19219,2027-10-21 18:34,2027-10-21 20:43,2027-10-21 23:34,2027-10-22 1:43,0,1,4.547925022,,AZ20271023NADTPH19219,Either,NAD,TPH,2027-10-23,NAD,TPH,19219.0,2027-10-23 18:34,2027-10-23 20:43,2027-10-23 23:34,2027-10-24 01:43,
4109,Y,11,PSX,ERW,AZ20271021TPHERW12992,2027-10-21,TPH,ERW,12992,2027-10-21 15:53,2027-10-21 19:22,2027-10-21 20:53,2027-10-21 23:22,0,6,1.418000013,97.0,AZ20271023TPHERW7675,Either,TPH,ERW,2027-10-23,TPH,ERW,7675.0,2027-10-23 13:47,2027-10-23 17:16,2027-10-23 18:47,2027-10-23 21:16,
4110,Y,21,TPH,NMK,AZ20271021TPHNMK13145,2027-10-21,TPH,NMK,13145,2027-10-21 13:43,2027-10-21 19:16,2027-10-21 18:43,2027-10-22 0:16,0,1,0.912,,,,,,,,,,,,,,
4111,Y,14,QHP,TPH,AZ20271022QHPTPH11312,2027-10-22,QHP,TPH,11312,2027-10-22 17:40,2027-10-22 20:49,2027-10-22 22:40,2027-10-23 1:49,0,1,0.326000005,,AZ20271023QHPTPH4704,Either,QHP,TPH,2027-10-23,QHP,TPH,4704.0,2027-10-23 23:31,2027-10-24 02:40,2027-10-24 04:31,2027-10-24 07:40,
4112,Y,11,ALN,NWY,AZ20271020TPHNWY19873,2027-10-20,TPH,NWY,19873,2027-10-21 3:57,2027-10-21 7:34,2027-10-21 8:57,2027-10-21 12:34,0,3,1.456,94.0,,,,,,,,,,,,,
4113,Y,20,WCD,EYF,AZ20271021TPHEYF8525,2027-10-21,TPH,EYF,8525,2027-10-21 18:57,2027-10-21 20:18,2027-10-21 23:57,2027-10-22 1:18,0,2,1.377999991,129.0,,,,,,,,,,,,,
4114,C,2,BJQ,NMK,AZ20271021TPHNMK13145,2027-10-21,TPH,NMK,13145,2027-10-21 13:43,2027-10-21 19:16,2027-10-21 18:43,2027-10-22 0:16,0,2,5.899178959,160.0,,,,,,,,,,,,,
4115,Y,4,TPH,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,1,7.07542,,AZ20271020TPHCEF5474,Either,TPH,CEF,2027-10-20,TPH,CEF,5474.0,2027-10-20 21:48,2027-10-20 23:50,2027-10-21 02:48,2027-10-21 04:50,
4115,Y,4,TPH,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,1,7.07542,,AZ20271020TPHCEF5687,Either,TPH,CEF,2027-10-20,TPH,CEF,5687.0,2027-10-21 04:43,2027-10-21 06:45,2027-10-21 09:43,2027-10-21 11:45,
4115,Y,4,TPH,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,1,7.07542,,AZ20271021TPHCEF1499,Either,TPH,CEF,2027-10-21,TPH,CEF,1499.0,2027-10-22 00:48,2027-10-22 02:50,2027-10-22 05:48,2027-10-22 07:50,
4115,Y,4,TPH,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,1,7.07542,,AZ20271021TPHCEF5474,Either,TPH,CEF,2027-10-21,TPH,CEF,5474.0,2027-10-21 21:48,2027-10-21 23:50,2027-10-22 02:48,2027-10-22 04:50,
4116,Y,14,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,3.976850027,82.0,AZ20271022TPHNAD10818,Either,TPH,NAD,2027-10-22,TPH,NAD,10818.0,2027-10-23 03:37,2027-10-23 05:54,2027-10-23 08:37,2027-10-23 10:54,
4116,Y,14,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,3.976850027,82.0,AZ20271023TPHNAD10818,Either,TPH,NAD,2027-10-23,TPH,NAD,10818.0,2027-10-24 03:37,2027-10-24 05:54,2027-10-24 08:37,2027-10-24 10:54,
4116,Y,14,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,3.976850027,82.0,AZ20271023TPHNAD18287,Either,TPH,NAD,2027-10-23,TPH,NAD,18287.0,2027-10-23 17:47,2027-10-23 20:04,2027-10-23 22:47,2027-10-24 01:04,
4116,Y,14,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,3.976850027,82.0,AZ20271023TPHNAD5528,Either,TPH,NAD,2027-10-23,TPH,NAD,5528.0,2027-10-23 21:32,2027-10-23 23:49,2027-10-24 02:32,2027-10-24 04:49,
4116,Y,14,QRD,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,3.976850027,82.0,AZ20271023TPHNAD8686,Either,TPH,NAD,2027-10-23,TPH,NAD,8686.0,2027-10-24 00:31,2027-10-24 02:48,2027-10-24 05:31,2027-10-24 07:48,
4117,Y,21,EID,FHY,AZ20271021EIDTPH19272,2027-10-21,EID,TPH,19272,2027-10-21 11:08,2027-10-21 12:42,2027-10-21 16:08,2027-10-21 17:42,0,5,1.222080007,,,,,,,,,,,,,,
4117,Y,21,EID,FHY,AZ20271021TPHFHY5119,2027-10-21,TPH,FHY,5119,2027-10-21 15:34,2027-10-21 18:30,2027-10-21 20:34,2027-10-21 22:30,0,5,1.222080007,172.0,,,,,,,,,,,,,
4118,Y,11,GIW,TPH,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,2,3.519999981,,AZ20271022GIWTPH2307,Either,GIW,TPH,2027-10-22,GIW,TPH,2307.0,2027-10-22 21:39,2027-10-23 02:47,2027-10-23 02:39,2027-10-23 07:47,
4118,Y,11,GIW,TPH,AZ20271022GIWTPH2504,2027-10-22,GIW,TPH,2504,2027-10-22 14:33,2027-10-22 19:41,2027-10-22 19:33,2027-10-23 0:41,0,2,3.519999981,,AZ20271023GIWTPH14598,Either,GIW,TPH,2027-10-23,GIW,TPH,14598.0,2027-10-23 07:30,2027-10-23 12:39,2027-10-23 12:30,2027-10-23 17:39,
4119,Y,22,VLL,FHY,AZ20271021TPHFHY5119,2027-10-21,TPH,FHY,5119,2027-10-21 15:34,2027-10-21 18:30,2027-10-21 20:34,2027-10-21 22:30,0,1,5.026699831,154.0,AZ20271022TPHFHY13713,Either,TPH,FHY,2027-10-22,TPH,FHY,13713.0,2027-10-22 18:00,2027-10-22 20:56,2027-10-22 23:00,2027-10-23 00:56,
4120,C,25,ERW,TPH,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,1,5.698561953,,AZ20271022ERWTPH11666,Either,ERW,TPH,2027-10-22,ERW,TPH,11666.0,2027-10-22 18:27,2027-10-22 20:04,2027-10-22 22:27,2027-10-23 01:04,
4121,Y,18,RHP,ECZ,AZ20271021RHPTPH851,2027-10-21,RHP,TPH,851,2027-10-21 23:12,2027-10-22 2:40,2027-10-22 4:12,2027-10-22 7:40,0,1,2.315462841,,AZ20271023RHPTPH3571,Either,RHP,TPH,2027-10-23,RHP,TPH,3571.0,2027-10-23 19:57,2027-10-23 23:25,2027-10-24 00:57,2027-10-24 04:25,
4122,C,25,TPH,ERW,AZ20271020TPHERW7675,2027-10-20,TPH,ERW,7675,2027-10-20 13:47,2027-10-20 17:16,2027-10-20 18:47,2027-10-20 21:16,0,1,6.515402223,,AZ20271021TPHERW12432,Either,TPH,ERW,2027-10-21,TPH,ERW,12432.0,2027-10-21 18:23,2027-10-21 21:52,2027-10-21 23:23,2027-10-22 01:52,
4123,Y,24,VUY,OSW,AZ20271020VUYTPH2927,2027-10-20,VUY,TPH,2927,2027-10-20 23:08,2027-10-21 1:32,2027-10-21 5:08,2027-10-21 6:32,0,1,1.0,,AZ20271022VUYTPH11209,Either,VUY,TPH,2027-10-22,VUY,TPH,11209.0,2027-10-22 10:20,2027-10-22 12:44,2027-10-22 16:20,2027-10-22 17:44,
4123,Y,24,VUY,OSW,AZ20271020TPHOSW17806,2027-10-20,TPH,OSW,17806,2027-10-21 4:02,2027-10-21 6:42,2027-10-21 9:02,2027-10-21 11:42,0,1,1.0,150.0,,,,,,,,,,,,,
4124,Y,22,OSW,OYC,AZ20271020TPHOYC15133,2027-10-20,TPH,OYC,15133,2027-10-20 15:26,2027-10-20 18:29,2027-10-20 20:26,2027-10-20 22:29,0,1,1.404469997,72.0,,,,,,,,,,,,,
4125,Y,14,ERW,VUY,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,1,4.208439734,,AZ20271021ERWTPH11666,Either,ERW,TPH,2027-10-21,ERW,TPH,11666.0,2027-10-21 18:27,2027-10-21 20:04,2027-10-21 22:27,2027-10-22 01:04,
4125,Y,14,ERW,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,1,4.208439734,100.0,AZ20271022TPHVUY14711,Either,TPH,VUY,2027-10-22,TPH,VUY,14711.0,2027-10-22 21:44,2027-10-22 22:10,2027-10-23 02:44,2027-10-23 04:10,
4126,Y,22,NAD,SIQ,AZ20271020NADTPH13465,2027-10-20,NAD,TPH,13465,2027-10-20 20:59,2027-10-20 23:08,2027-10-21 1:59,2027-10-21 4:08,0,3,2.635597524,,,,,,,,,,,,,,
4126,Y,22,NAD,SIQ,AZ20271020TPHSIQ10809,2027-10-20,TPH,SIQ,10809,2027-10-21 0:59,2027-10-21 4:47,2027-10-21 5:59,2027-10-21 8:47,0,3,2.635597524,111.0,,,,,,,,,,,,,
4127,Y,21,ERW,PGM,AZ20271021TPHPGM8800,2027-10-21,TPH,PGM,8800,2027-10-22 4:41,2027-10-22 5:50,2027-10-22 9:41,2027-10-22 11:50,0,1,1.809479952,191.0,,,,,,,,,,,,,
4128,Y,21,NWY,NMK,AZ20271022NWYTPH14133,2027-10-22,NWY,TPH,14133,2027-10-22 8:45,2027-10-22 12:26,2027-10-22 13:45,2027-10-22 17:26,0,1,1.531000018,,,,,,,,,,,,,,
4129,Y,19,IDK,TZJ,AZ20271021TPHTZJ14583,2027-10-21,TPH,TZJ,14583,2027-10-21 17:58,2027-10-21 19:38,2027-10-21 22:58,2027-10-22 0:38,0,1,3.599925009,101.0,AZ20271023TPHTZJ14583,Either,TPH,TZJ,2027-10-23,TPH,TZJ,14583.0,2027-10-23 17:58,2027-10-23 19:38,2027-10-23 22:58,2027-10-24 00:38,
4130,Y,19,EYF,ERW,AZ20271021EYFTPH7127,2027-10-21,EYF,TPH,7127,2027-10-21 18:37,2027-10-21 20:05,2027-10-21 23:37,2027-10-22 1:05,0,1,1.063599996,,,,,,,,,,,,,,
4131,Y,21,EID,FHY,AZ20271021EIDTPH19272,2027-10-21,EID,TPH,19272,2027-10-21 11:08,2027-10-21 12:42,2027-10-21 16:08,2027-10-21 17:42,0,2,1.222080007,,,,,,,,,,,,,,
4131,Y,21,EID,FHY,AZ20271021TPHFHY5119,2027-10-21,TPH,FHY,5119,2027-10-21 15:34,2027-10-21 18:30,2027-10-21 20:34,2027-10-21 22:30,0,2,1.222080007,172.0,,,,,,,,,,,,,
4132,Y,11,TZJ,RHP,AZ20271021TZJTPH6737,2027-10-21,TZJ,TPH,6737,2027-10-21 21:23,2027-10-21 23:13,2027-10-22 2:23,2027-10-22 4:13,0,4,3.609539437,,,,,,,,,,,,,,
4133,C,17,OLT,NWY,AZ20271020OLTTPH10853,2027-10-20,OLT,TPH,10853,2027-10-21 3:19,2027-10-21 12:43,2027-10-21 11:19,2027-10-21 17:43,0,2,5.553439763,,AZ20271022OLTTPH10853,Either,OLT,TPH,2027-10-22,OLT,TPH,10853.0,2027-10-23 03:19,2027-10-23 12:43,2027-10-23 11:19,2027-10-23 17:43,
4134,Y,4,EID,KHL,AZ20271021EIDTPH2049,2027-10-21,EID,TPH,2049,2027-10-21 18:14,2027-10-21 19:48,2027-10-21 23:14,2027-10-22 0:48,0,1,4.91645842,,,,,,,,,,,,,,
4134,Y,4,EID,KHL,AZ20271021TPHKHL15796,2027-10-21,TPH,KHL,15796,2027-10-21 21:47,2027-10-22 6:49,2027-10-22 2:47,2027-10-22 9:49,0,1,4.91645842,119.0,AZ20271022TPHKHL1856,Either,TPH,KHL,2027-10-22,TPH,KHL,1856.0,2027-10-23 03:45,2027-10-23 12:47,2027-10-23 08:45,2027-10-23 15:47,
