RECLOC,ORIG_CD,DEST_CD,DEP_KEY,FLT_NUM,DEP_DTMZ,ARR_DTMZ,PAX_CNT,NEW_DEPKEY,NEW_DEP_DTMZ,NEW_ARR_DTMZ,DELAY
13944,TPH,TZJ,AZ20271020TPHTZJ19911,19911,2027-10-21 02:45:00,2027-10-21 04:25:00,1,AZ20271023TPHTZJ19911,2027-10-24 02:45:00,2027-10-24 04:25:00,3 days 00:00:00
13946,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,2,AZ20271022TPHIJA2812,2027-10-22 18:41:00,2027-10-22 19:55:00,0 days 10:00:00
13950,TPH,HHO,AZ20271021TPHHHO8010,8010,2027-10-22 08:51:00,2027-10-22 14:04:00,1,AZ20271022TPHHHO3567,2027-10-22 18:54:00,2027-10-23 00:07:00,0 days 10:03:00
13951,TPH,EYF,AZ20271020TPHEYF898,898,2027-10-20 20:44:00,2027-10-20 22:05:00,1,AZ20271020TPHEYF972,2027-10-20 18:23:00,2027-10-20 19:44:00,-1 days +21:39:00
13955,TPH,EYF,AZ20271021TPHEYF5897,5897,2027-10-22 08:46:00,2027-10-22 10:07:00,1,AZ20271023TPHEYF3917,2027-10-24 02:50:00,2027-10-24 04:11:00,1 days 18:04:00
1395,TPH,RHP,AZ20271021TPHRHP12465,12465,2027-10-21 23:25:00,2027-10-22 02:55:00,1,AZ20271024TPHRHP12465,2027-10-24 23:25:00,2027-10-25 02:55:00,3 days 00:00:00
13961,QXG,TPH,AZ20271022QXGTPH2732,2732,2027-10-22 19:31:00,2027-10-22 21:56:00,1,AZ20271023QXGTPH2732,2027-10-23 19:31:00,2027-10-23 21:56:00,1 days 00:00:00
13962,TPH,EYF,AZ20271021TPHEYF898,898,2027-10-21 20:44:00,2027-10-21 22:05:00,1,AZ20271023TPHEYF5897,2027-10-24 08:46:00,2027-10-24 10:07:00,2 days 12:02:00
13964,EYF,TPH,AZ20271021EYFTPH10851,10851,2027-10-22 02:17:00,2027-10-22 03:45:00,1,AZ20271022EYFTPH3093,2027-10-22 16:03:00,2027-10-22 17:31:00,0 days 13:46:00
13964,TPH,EBG,AZ20271021TPHEBG4711,4711,2027-10-22 05:50:00,2027-10-22 08:10:00,1,AZ20271022TPHEBG5086,2027-10-23 09:49:00,2027-10-23 12:09:00,1 days 03:59:00
13965,OLT,TPH,AZ20271020OLTTPH10853,10853,2027-10-21 11:19:00,2027-10-21 17:43:00,2,AZ20271022OLTTPH10853,2027-10-23 11:19:00,2027-10-23 17:43:00,2 days 00:00:00
13970,TPH,NWY,AZ20271021TPHNWY10061,10061,2027-10-21 23:19:00,2027-10-22 02:56:00,2,AZ20271021TPHNWY4086,2027-10-22 02:35:00,2027-10-22 06:17:00,0 days 03:21:00
13975,ALN,TPH,AZ20271020ALNTPH13462,13462,2027-10-21 01:21:00,2027-10-21 05:01:00,1,AZ20271021ALNTPH10674,2027-10-22 03:43:00,2027-10-22 07:23:00,1 days 02:22:00
13976,TPH,NAD,AZ20271021TPHNAD10818,10818,2027-10-22 08:37:00,2027-10-22 10:54:00,2,AZ20271023TPHNAD12819,2027-10-23 20:22:00,2027-10-23 22:39:00,1 days 11:45:00
13978,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271021TPHNAD8686,2027-10-22 05:31:00,2027-10-22 07:48:00,0 days 09:09:00
13979,CEF,TPH,AZ20271020CEFTPH3898,3898,2027-10-21 01:56:00,2027-10-21 03:51:00,2,AZ20271022CEFTPH3898,2027-10-23 01:56:00,2027-10-23 03:51:00,2 days 00:00:00
1397,VUY,TPH,AZ20271022VUYTPH5659,5659,2027-10-22 18:02:00,2027-10-22 19:26:00,3,AZ20271022VUYTPH4376,2027-10-23 06:26:00,2027-10-23 07:50:00,0 days 12:24:00
13980,TPH,GCH,AZ20271020TPHGCH2827,2827,2027-10-21 09:37:00,2027-10-21 12:35:00,1,AZ20271021TPHGCH2827,2027-10-22 09:37:00,2027-10-22 12:35:00,1 days 00:00:00
13982,TPH,TZJ,AZ20271021TPHTZJ10148,10148,2027-10-22 08:43:00,2027-10-22 10:23:00,1,AZ20271023TPHTZJ14583,2027-10-23 22:58:00,2027-10-24 00:38:00,1 days 14:15:00
13983,CEF,TPH,AZ20271020CEFTPH3898,3898,2027-10-21 01:56:00,2027-10-21 03:51:00,2,AZ20271022CEFTPH115,2027-10-23 05:49:00,2027-10-23 07:44:00,2 days 03:53:00
13984,NAD,TPH,AZ20271021NADTPH19219,19219,2027-10-21 23:34:00,2027-10-22 01:43:00,1,AZ20271022NADTPH13465,2027-10-23 01:59:00,2027-10-23 04:08:00,1 days 02:25:00
13988,TPH,EID,AZ20271021TPHEID12343,12343,2027-10-22 08:59:00,2027-10-22 10:40:00,2,AZ20271024TPHEID11017,2027-10-25 02:39:00,2027-10-25 04:20:00,2 days 17:40:00
13989,TPH,CEF,AZ20271021TPHCEF5687,5687,2027-10-22 09:43:00,2027-10-22 11:45:00,4,AZ20271022TPHCEF5687,2027-10-23 09:43:00,2027-10-23 11:45:00,1 days 00:00:00
1398,QHP,TPH,AZ20271022QHPTPH11312,11312,2027-10-22 22:40:00,2027-10-23 01:49:00,1,AZ20271023QHPTPH2890,2027-10-23 18:44:00,2027-10-23 21:53:00,0 days 20:04:00
13991,PTP,TPH,AZ20271022PTPTPH8485,8485,2027-10-22 11:06:00,2027-10-22 17:38:00,7,AZ20271022PTPTPH16212,2027-10-22 15:06:00,2027-10-22 21:38:00,0 days 04:00:00
13995,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271021TPHNAD8686,2027-10-22 05:31:00,2027-10-22 07:48:00,0 days 09:09:00
13996,RBR,TPH,AZ20271021RBRTPH7756,7756,2027-10-22 02:18:00,2027-10-22 03:58:00,1,AZ20271023RBRTPH14413,2027-10-23 15:55:00,2027-10-23 17:35:00,1 days 13:37:00
13997,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271021TPHBJQ13215,2027-10-22 09:47:00,2027-10-22 14:48:00,1 days 00:00:00
13998,RBR,TPH,AZ20271021RBRTPH7756,7756,2027-10-22 02:18:00,2027-10-22 03:58:00,1,AZ20271023RBRTPH14413,2027-10-23 15:55:00,2027-10-23 17:35:00,1 days 13:37:00
1399,RBR,TPH,AZ20271021RBRTPH7756,7756,2027-10-22 02:18:00,2027-10-22 03:58:00,1,AZ20271024RBRTPH14413,2027-10-24 15:55:00,2027-10-24 17:35:00,2 days 13:37:00
14001,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,2,AZ20271023TPHNAD12819,2027-10-23 20:22:00,2027-10-23 22:39:00,2 days 00:00:00
14002,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271022TPHBJQ2133,2027-10-23 03:20:00,2027-10-23 08:28:00,1 days 17:40:00
14005,TPH,TZJ,AZ20271020TPHTZJ19978,19978,2027-10-20 19:09:00,2027-10-20 20:49:00,1,AZ20271022TPHTZJ10148,2027-10-23 08:43:00,2027-10-23 10:23:00,2 days 13:34:00
14007,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271023TPHALN3819,2027-10-24 06:16:00,2027-10-24 10:13:00,2 days 00:00:00
14008,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271024TPHALN18534,2027-10-25 06:11:00,2027-10-25 10:18:00,3 days 00:05:00
14011,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,2,AZ20271024TPHALN3819,2027-10-25 06:16:00,2027-10-25 10:13:00,3 days 00:00:00
14013,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271023TPHBJQ13215,2027-10-24 09:47:00,2027-10-24 14:48:00,3 days 00:00:00
14015,EYF,TPH,AZ20271021EYFTPH7127,7127,2027-10-21 23:37:00,2027-10-22 01:05:00,1,AZ20271023EYFTPH19533,2027-10-23 17:53:00,2027-10-23 19:21:00,1 days 18:16:00
14017,RHP,TPH,AZ20271021RHPTPH851,851,2027-10-22 04:12:00,2027-10-22 07:40:00,1,AZ20271022RHPTPH3571,2027-10-23 00:57:00,2027-10-23 04:25:00,0 days 20:45:00
14018,TPH,TZJ,AZ20271020TPHTZJ19911,19911,2027-10-21 02:45:00,2027-10-21 04:25:00,1,AZ20271022TPHTZJ17820,2027-10-23 02:46:00,2027-10-23 04:26:00,2 days 00:01:00
14019,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,4,AZ20271023TPHCEF1499,2027-10-24 05:48:00,2027-10-24 07:50:00,2 days 09:02:00
14024,TPH,NWY,AZ20271021TPHNWY7746,7746,2027-10-22 08:55:00,2027-10-22 12:32:00,1,AZ20271023TPHNWY4086,2027-10-24 02:35:00,2027-10-24 06:17:00,1 days 17:45:00
14025,TPH,EBG,AZ20271021TPHEBG4711,4711,2027-10-22 05:50:00,2027-10-22 08:10:00,2,AZ20271022TPHEBG1918,2027-10-22 22:48:00,2027-10-23 01:08:00,0 days 16:58:00
14027,EID,TPH,AZ20271021EIDTPH19272,19272,2027-10-21 16:08:00,2027-10-21 17:42:00,1,AZ20271023EIDTPH12929,2027-10-24 02:20:00,2027-10-24 03:54:00,2 days 10:12:00
14029,TPH,ECZ,AZ20271020TPHECZ8227,8227,2027-10-21 08:52:00,2027-10-21 10:09:00,1,AZ20271021TPHECZ8227,2027-10-22 08:52:00,2027-10-22 10:09:00,1 days 00:00:00
1402,TZJ,TPH,AZ20271020TZJTPH13898,13898,2027-10-20 22:40:00,2027-10-21 00:30:00,1,AZ20271021TZJTPH14894,2027-10-21 23:33:00,2027-10-22 01:23:00,1 days 00:53:00
14030,TPH,CHC,AZ20271020TPHCHC18415,18415,2027-10-21 09:40:00,2027-10-21 16:40:00,3,AZ20271023TPHCHC5640,2027-10-24 02:59:00,2027-10-24 09:59:00,2 days 17:19:00
14034,QHP,TPH,AZ20271020QHPTPH16478,16478,2027-10-21 00:48:00,2027-10-21 03:57:00,2,AZ20271022QHPTPH10318,2027-10-23 03:30:00,2027-10-23 06:39:00,2 days 02:42:00
14035,TPH,QHP,AZ20271020TPHQHP793,793,2027-10-21 05:32:00,2027-10-21 08:40:00,1,AZ20271023TPHQHP10566,2027-10-24 00:03:00,2027-10-24 03:11:00,2 days 18:31:00
14036,TPH,ECZ,AZ20271020TPHECZ8227,8227,2027-10-21 08:52:00,2027-10-21 10:09:00,1,AZ20271021TPHECZ8227,2027-10-22 08:52:00,2027-10-22 10:09:00,1 days 00:00:00
14038,VUY,TPH,AZ20271020VUYTPH16041,16041,2027-10-21 02:25:00,2027-10-21 03:49:00,1,AZ20271022VUYTPH8894,2027-10-23 00:08:00,2027-10-23 01:32:00,1 days 21:43:00
1403,TPH,QHP,AZ20271021TPHQHP15070,15070,2027-10-21 19:13:00,2027-10-21 22:21:00,1,AZ20271023TPHQHP16158,2027-10-24 08:38:00,2027-10-24 11:46:00,2 days 13:25:00
14040,TPH,OSW,AZ20271021TPHOSW17806,17806,2027-10-22 09:02:00,2027-10-22 11:42:00,1,AZ20271023TPHOSW17806,2027-10-24 09:02:00,2027-10-24 11:42:00,2 days 00:00:00
14042,QRD,TPH,AZ20271020QRDTPH8166,8166,2027-10-21 03:53:00,2027-10-21 07:15:00,1,AZ20271023QRDTPH8166,2027-10-24 03:53:00,2027-10-24 07:15:00,3 days 00:00:00
14043,TPH,LIZ,AZ20271021TPHLIZ17269,17269,2027-10-22 00:09:00,2027-10-22 02:48:00,2,AZ20271022TPHLIZ4975,2027-10-22 20:39:00,2027-10-22 23:18:00,0 days 20:30:00
14045,NAD,TPH,AZ20271020NADTPH13465,13465,2027-10-21 01:59:00,2027-10-21 04:08:00,1,AZ20271022NADTPH19219,2027-10-22 23:34:00,2027-10-23 01:43:00,1 days 21:35:00
14046,SIQ,TPH,AZ20271021SIQTPH18551,18551,2027-10-21 16:11:00,2027-10-21 19:15:00,2,AZ20271022SIQTPH5838,2027-10-23 03:55:00,2027-10-23 06:59:00,1 days 11:44:00
14048,QHP,TPH,AZ20271021QHPTPH5747,5747,2027-10-21 16:17:00,2027-10-21 19:26:00,1,AZ20271021QHPTPH19553,2027-10-22 00:16:00,2027-10-22 03:25:00,0 days 07:59:00
1404,ECZ,TPH,AZ20271021ECZTPH7622,7622,2027-10-21 20:16:00,2027-10-21 21:43:00,2,AZ20271022ECZTPH10704,2027-10-23 05:30:00,2027-10-23 06:57:00,1 days 09:14:00
14050,TPH,VUY,AZ20271021TPHVUY11871,11871,2027-10-22 08:35:00,2027-10-22 10:01:00,2,AZ20271023TPHVUY19976,2027-10-23 18:36:00,2027-10-23 20:02:00,1 days 10:01:00
14051,TPH,NWY,AZ20271021TPHNWY10061,10061,2027-10-21 23:19:00,2027-10-22 02:56:00,1,AZ20271022TPHNWY4086,2027-10-23 02:35:00,2027-10-23 06:17:00,1 days 03:21:00
14053,PSX,TPH,AZ20271020PSXTPH13635,13635,2027-10-21 02:03:00,2027-10-21 04:05:00,1,AZ20271023PSXTPH11869,2027-10-23 17:14:00,2027-10-23 19:16:00,2 days 15:11:00
14054,TPH,LIZ,AZ20271021TPHLIZ17269,17269,2027-10-22 00:09:00,2027-10-22 02:48:00,5,AZ20271022TPHLIZ18001,2027-10-23 09:45:00,2027-10-23 12:24:00,1 days 09:36:00
14055,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,1,AZ20271021TPHRZD8719,2027-10-22 08:38:00,2027-10-22 14:49:00,1 days 00:00:00
14055,JDP,TPH,AZ20271020JDPTPH8350,8350,2027-10-21 04:40:00,2027-10-21 06:23:00,1,AZ20271021JDPTPH1125,2027-10-22 03:50:00,2027-10-22 06:33:00,1 days 00:10:00
14056,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,1,AZ20271022TPHRZD17197,2027-10-23 02:53:00,2027-10-23 09:10:00,1 days 18:21:00
1405,TPH,EID,AZ20271020TPHEID11017,11017,2027-10-21 02:39:00,2027-10-21 04:20:00,1,AZ20271021TPHEID11017,2027-10-22 02:39:00,2027-10-22 04:20:00,1 days 00:00:00
14062,TPH,HHO,AZ20271021TPHHHO8010,8010,2027-10-22 08:51:00,2027-10-22 14:04:00,1,AZ20271024TPHHHO9792,2027-10-25 05:30:00,2027-10-25 10:48:00,2 days 20:44:00
14063,ERW,TPH,AZ20271021ERWTPH18607,18607,2027-10-22 00:43:00,2027-10-22 03:21:00,1,AZ20271021ERWTPH18828,2027-10-22 03:52:00,2027-10-22 06:30:00,0 days 03:09:00
14064,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271021TPHBJQ2133,2027-10-22 03:20:00,2027-10-22 08:28:00,0 days 17:40:00
14066,JDP,TPH,AZ20271022JDPTPH15178,15178,2027-10-22 17:39:00,2027-10-22 19:20:00,1,AZ20271022JDPTPH17463,2027-10-22 22:28:00,2027-10-23 01:09:00,0 days 05:49:00
14068,TPH,CEF,AZ20271020TPHCEF8181,8181,2027-10-20 20:46:00,2027-10-20 22:48:00,1,AZ20271022TPHCEF5474,2027-10-23 02:48:00,2027-10-23 04:50:00,2 days 06:02:00
14069,TPH,OLT,AZ20271021TPHOLT17144,17144,2027-10-21 23:07:00,2027-10-22 06:19:00,1,AZ20271024TPHOLT17144,2027-10-24 23:07:00,2027-10-25 06:19:00,3 days 00:00:00
1406,TPH,KHR,AZ20271020TPHKHR19705,19705,2027-10-20 22:40:00,2027-10-21 00:55:00,1,AZ20271021TPHKHR19705,2027-10-21 22:40:00,2027-10-22 00:55:00,1 days 00:00:00
14071,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,3,AZ20271022TPHIJA11985,2027-10-23 08:41:00,2027-10-23 09:55:00,1 days 00:00:00
14072,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271022TPHBJQ2133,2027-10-23 03:20:00,2027-10-23 08:28:00,1 days 17:40:00
14074,TPH,EYF,AZ20271021TPHEYF5897,5897,2027-10-22 08:46:00,2027-10-22 10:07:00,2,AZ20271024TPHEYF3917,2027-10-25 02:50:00,2027-10-25 04:11:00,2 days 18:04:00
14076,TPH,EBG,AZ20271021TPHEBG4711,4711,2027-10-22 05:50:00,2027-10-22 08:10:00,1,AZ20271022TPHEBG1918,2027-10-22 22:48:00,2027-10-23 01:08:00,0 days 16:58:00
14077,TPH,ZFM,AZ20271021TPHZFM15916,15916,2027-10-21 22:57:00,2027-10-22 05:32:00,1,AZ20271022TPHZFM10431,2027-10-23 05:58:00,2027-10-23 12:33:00,1 days 07:01:00
14079,TPH,GCH,AZ20271020TPHGCH2827,2827,2027-10-21 09:37:00,2027-10-21 12:35:00,1,AZ20271022TPHGCH2827,2027-10-23 09:37:00,2027-10-23 12:35:00,2 days 00:00:00
14080,ECZ,TPH,AZ20271021ECZTPH7622,7622,2027-10-21 20:16:00,2027-10-21 21:43:00,1,AZ20271022ECZTPH10704,2027-10-23 05:30:00,2027-10-23 06:57:00,1 days 09:14:00
14080,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271023TPHALN6524,2027-10-24 08:40:00,2027-10-24 12:37:00,2 days 02:24:00
14081,TPH,EID,AZ20271021TPHEID12343,12343,2027-10-22 08:59:00,2027-10-22 10:40:00,1,AZ20271024TPHEID19483,2027-10-24 20:38:00,2027-10-24 22:19:00,2 days 11:39:00
14083,TPH,NMK,AZ20271021TPHNMK13145,13145,2027-10-21 18:43:00,2027-10-22 00:16:00,1,AZ20271023TPHNMK13145,2027-10-23 18:43:00,2027-10-24 00:16:00,2 days 00:00:00
14085,TPH,EID,AZ20271020TPHEID11017,11017,2027-10-21 02:39:00,2027-10-21 04:20:00,1,AZ20271022TPHEID11017,2027-10-23 02:39:00,2027-10-23 04:20:00,2 days 00:00:00
14087,KHR,TPH,AZ20271020KHRTPH1536,1536,2027-10-21 01:55:00,2027-10-21 04:04:00,3,AZ20271023KHRTPH1536,2027-10-24 01:55:00,2027-10-24 04:04:00,3 days 00:00:00
14088,RHP,TPH,AZ20271021RHPTPH12951,12951,2027-10-21 21:53:00,2027-10-22 01:21:00,5,AZ20271023RHPTPH17919,2027-10-24 03:09:00,2027-10-24 06:37:00,2 days 05:16:00
14090,TPH,FHY,AZ20271021TPHFHY5119,5119,2027-10-21 20:34:00,2027-10-21 22:30:00,2,AZ20271023TPHFHY5119,2027-10-23 20:34:00,2027-10-23 22:30:00,2 days 00:00:00
14091,QHP,TPH,AZ20271021QHPTPH16478,16478,2027-10-22 00:48:00,2027-10-22 03:57:00,4,AZ20271023QHPTPH2890,2027-10-23 18:44:00,2027-10-23 21:53:00,1 days 17:56:00
14093,RBR,TPH,AZ20271021RBRTPH7756,7756,2027-10-22 02:18:00,2027-10-22 03:58:00,1,AZ20271023RBRTPH14413,2027-10-23 15:55:00,2027-10-23 17:35:00,1 days 13:37:00
14097,ALN,TPH,AZ20271022ALNTPH7450,7450,2027-10-22 22:03:00,2027-10-23 01:43:00,1,AZ20271022ALNTPH10674,2027-10-23 03:43:00,2027-10-23 07:23:00,0 days 05:40:00
14099,VUY,TPH,AZ20271021VUYTPH18329,18329,2027-10-21 23:16:00,2027-10-22 00:40:00,1,AZ20271021VUYTPH4376,2027-10-22 06:26:00,2027-10-22 07:50:00,0 days 07:10:00
1409,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,1,AZ20271022TPHCEF8181,2027-10-22 20:46:00,2027-10-22 22:48:00,1 days 00:00:00
140,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,1,AZ20271022TPHVUY11871,2027-10-23 08:35:00,2027-10-23 10:01:00,2 days 05:51:00
14102,OYC,TPH,AZ20271020OYCTPH17708,17708,2027-10-20 23:25:00,2027-10-21 01:44:00,2,AZ20271021OYCTPH17708,2027-10-21 23:25:00,2027-10-22 01:44:00,1 days 00:00:00
14104,TPH,OLT,AZ20271020TPHOLT8798,8798,2027-10-20 19:03:00,2027-10-21 02:15:00,1,AZ20271021TPHOLT8798,2027-10-21 19:03:00,2027-10-22 02:15:00,1 days 00:00:00
14105,TPH,CEF,AZ20271020TPHCEF8181,8181,2027-10-20 20:46:00,2027-10-20 22:48:00,1,AZ20271022TPHCEF5474,2027-10-23 02:48:00,2027-10-23 04:50:00,2 days 06:02:00
14106,TPH,EBG,AZ20271021TPHEBG4711,4711,2027-10-22 05:50:00,2027-10-22 08:10:00,2,AZ20271023TPHEBG19659,2027-10-23 19:58:00,2027-10-23 22:18:00,1 days 14:08:00
14108,TPH,LIZ,AZ20271021TPHLIZ17269,17269,2027-10-22 00:09:00,2027-10-22 02:48:00,1,AZ20271021TPHLIZ17041,2027-10-21 23:59:00,2027-10-22 02:38:00,-1 days +23:50:00
1410,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271022TPHNAD8686,2027-10-23 05:31:00,2027-10-23 07:48:00,1 days 09:09:00
14111,TPH,EYF,AZ20271021TPHEYF8525,8525,2027-10-21 23:57:00,2027-10-22 01:18:00,2,AZ20271023TPHEYF10112,2027-10-23 18:35:00,2027-10-23 19:56:00,1 days 18:38:00
14112,TPH,NAD,AZ20271021TPHNAD10818,10818,2027-10-22 08:37:00,2027-10-22 10:54:00,1,AZ20271023TPHNAD18287,2027-10-23 22:47:00,2027-10-24 01:04:00,1 days 14:10:00
14115,EYF,TPH,AZ20271022EYFTPH19533,19533,2027-10-22 17:53:00,2027-10-22 19:21:00,1,AZ20271022EYFTPH7127,2027-10-22 23:37:00,2027-10-23 01:05:00,0 days 05:44:00
14117,TPH,KHR,AZ20271020TPHKHR19705,19705,2027-10-20 22:40:00,2027-10-21 00:55:00,1,AZ20271022TPHKHR19705,2027-10-22 22:40:00,2027-10-23 00:55:00,2 days 00:00:00
14119,AGQ,TPH,AZ20271020AGQTPH6260,6260,2027-10-21 04:27:00,2027-10-21 07:35:00,1,AZ20271021AGQTPH6260,2027-10-22 04:27:00,2027-10-22 07:35:00,1 days 00:00:00
1411,TPH,BPJ,AZ20271020TPHBPJ14232,14232,2027-10-21 09:44:00,2027-10-21 17:03:00,2,AZ20271022TPHBPJ9170,2027-10-22 23:55:00,2027-10-23 07:14:00,1 days 14:11:00
14122,AGQ,TPH,AZ20271020AGQTPH6260,6260,2027-10-21 04:27:00,2027-10-21 07:35:00,2,AZ20271023AGQTPH6260,2027-10-24 04:27:00,2027-10-24 07:35:00,3 days 00:00:00
14124,EID,TPH,AZ20271021EIDTPH2049,2049,2027-10-21 23:14:00,2027-10-22 00:48:00,1,AZ20271023EIDTPH19272,2027-10-23 16:08:00,2027-10-23 17:42:00,1 days 16:54:00
14125,TPH,OSW,AZ20271021TPHOSW17806,17806,2027-10-22 09:02:00,2027-10-22 11:42:00,2,AZ20271024TPHOSW5582,2027-10-24 20:45:00,2027-10-24 23:25:00,2 days 11:43:00
14128,TPH,EYF,AZ20271021TPHEYF8525,8525,2027-10-21 23:57:00,2027-10-22 01:18:00,1,AZ20271021TPHEYF10112,2027-10-21 18:35:00,2027-10-21 19:56:00,-1 days +18:38:00
1412,RBR,TPH,AZ20271021RBRTPH7756,7756,2027-10-22 02:18:00,2027-10-22 03:58:00,1,AZ20271024RBRTPH7756,2027-10-25 02:18:00,2027-10-25 03:58:00,3 days 00:00:00
14130,TPH,HIP,AZ20271021TPHHIP18790,18790,2027-10-22 05:52:00,2027-10-22 07:18:00,1,AZ20271023TPHHIP18790,2027-10-24 05:52:00,2027-10-24 07:18:00,2 days 00:00:00
14130,CEF,TPH,AZ20271021CEFTPH3898,3898,2027-10-22 01:56:00,2027-10-22 03:51:00,1,AZ20271022CEFTPH115,2027-10-23 05:49:00,2027-10-23 07:44:00,1 days 03:53:00
14132,TPH,GCH,AZ20271020TPHGCH2827,2827,2027-10-21 09:37:00,2027-10-21 12:35:00,1,AZ20271021TPHGCH2827,2027-10-22 09:37:00,2027-10-22 12:35:00,1 days 00:00:00
14138,EYF,TPH,AZ20271022EYFTPH19533,19533,2027-10-22 17:53:00,2027-10-22 19:21:00,2,AZ20271022EYFTPH17051,2027-10-23 05:08:00,2027-10-23 06:36:00,0 days 11:15:00
14139,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271022TPHALN6524,2027-10-23 08:40:00,2027-10-23 12:37:00,1 days 02:24:00
1413,ALN,TPH,AZ20271020ALNTPH13462,13462,2027-10-21 01:21:00,2027-10-21 05:01:00,1,AZ20271021ALNTPH13462,2027-10-22 01:21:00,2027-10-22 05:01:00,1 days 00:00:00
14140,OSW,TPH,AZ20271021OSWTPH11969,11969,2027-10-21 16:30:00,2027-10-21 19:14:00,1,AZ20271023OSWTPH1049,2027-10-24 00:43:00,2027-10-24 03:27:00,2 days 08:13:00
14143,HHO,TPH,AZ20271022HHOTPH19626,19626,2027-10-22 19:27:00,2027-10-23 01:01:00,2,AZ20271024HHOTPH11262,2027-10-24 12:31:00,2027-10-24 17:59:00,1 days 16:58:00
14145,TPH,RHP,AZ20271020TPHRHP16724,16724,2027-10-21 05:42:00,2027-10-21 09:12:00,1,AZ20271022TPHRHP16724,2027-10-23 05:42:00,2027-10-23 09:12:00,2 days 00:00:00
14146,TPH,NWY,AZ20271021TPHNWY10061,10061,2027-10-21 23:19:00,2027-10-22 02:56:00,1,AZ20271021TPHNWY19873,2027-10-22 08:57:00,2027-10-22 12:34:00,0 days 09:38:00
14147,TPH,TZJ,AZ20271021TPHTZJ10148,10148,2027-10-22 08:43:00,2027-10-22 10:23:00,2,AZ20271022TPHTZJ17820,2027-10-23 02:46:00,2027-10-23 04:26:00,0 days 18:03:00
14148,TPH,NWY,AZ20271020TPHNWY19873,19873,2027-10-21 08:57:00,2027-10-21 12:34:00,1,AZ20271022TPHNWY8238,2027-10-23 06:00:00,2027-10-23 09:42:00,1 days 21:08:00
14149,NWY,TPH,AZ20271021NWYTPH13488,13488,2027-10-22 03:56:00,2027-10-22 07:37:00,1,AZ20271024NWYTPH14133,2027-10-24 13:45:00,2027-10-24 17:26:00,2 days 09:49:00
1414,TPH,FHY,AZ20271021TPHFHY5119,5119,2027-10-21 20:34:00,2027-10-21 22:30:00,3,AZ20271024TPHFHY5119,2027-10-24 20:34:00,2027-10-24 22:30:00,3 days 00:00:00
14150,TPH,IJA,AZ20271020TPHIJA13612,13612,2027-10-20 23:16:00,2027-10-21 00:30:00,1,AZ20271021TPHIJA11417,2027-10-21 18:26:00,2027-10-21 19:40:00,0 days 19:10:00
14152,TPH,NAD,AZ20271021TPHNAD10818,10818,2027-10-22 08:37:00,2027-10-22 10:54:00,1,AZ20271022TPHNAD5528,2027-10-23 02:32:00,2027-10-23 04:49:00,0 days 17:55:00
14156,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,4,AZ20271021TPHRZD17197,2027-10-22 02:53:00,2027-10-22 09:10:00,0 days 18:21:00
